headline,Date
GAIL chairman Sandeep Gupta wildcard for Indian Oil Corporation,2024-08-12
IOC to raise refining capacity by 25% to meet India's oil needs: Chairman,2024-08-10
"Centre approves ₹18,365 crore investment boost for ONGC; stake in OPaL rises to 95.69 percent",2024-08-10
"Cabinet extends JI-VAN Yojana to 2028-29, aims for 20percent ethanol blending by 2025-26",2024-08-10
Indian refiner NRL expects normal diesel supplies to Bangladesh,2024-08-09
"CAQM issues advisory to curb biomass, MSW burning in Delhi-NCR ahead of winter season",2024-08-09
"Honeywell and Jiutai Group partner to produce 100,000 tonnes of SAF annually",2024-08-09
"Delhi winter air battle: RWAs to equip staff with heaters, curb pollution",2024-08-09
"India's Reliance in crude-for-naphtha swap deal with Venezuela, sources say",2024-08-09
Survival of the fittest: Petrochemical makers battle global glut,2024-08-09
"Petrobras posts net loss, cuts CAPEX and approves dividends",2024-08-09
"Mexico's incoming government wants to open Pemex to oil partnerships, sources say",2024-08-09
Global oil demand needs to rise faster to absorb OPEC+ hike,2024-08-09
Mooving to set up battery swapping stations at HPCL outlets,2024-08-08
Bharat Forge Q1 net profit declines 18 pc to Rs 175 cr,2024-08-08
Ujjwala scheme beneficiaries in Haryana to receive gas cylinders for Rs 500: CM Saini,2024-08-08
China confirms discovering world's first large shallow gas field in disputed South China Sea,2024-08-08
Ujjwala scheme beneficiaries in Haryana to receive gas cylinders for Rs 500: CM Saini,2024-08-08
Maersk changes its tune on LNG with big ship order,2024-08-08
Western insurers provide cover for Russian oil despite price cap concerns,2024-08-08
"Govt to allow up to 35 percent bio-bitumen mixing, to save Rs 10,000 cr of foreign exchange outflows",2024-08-07
US natural gas producers eye more output cuts as prices sink,2024-08-07
Union Minister Hardeep Singh Puri highlights major milestone at Barmer refinery site,2024-08-07
Cummins India profit jumps 33 pc to Rs 420 crore in April-June,2024-08-07
Vedanta hopeful to complete demerger process by fiscal end: Senior official,2024-08-07
Gulf Oil profit rises 29pc to Rs 88.02 cr in Apr-Jun quarter,2024-08-07
"India's gas consumption doubles to 189 MMSCMD, pipeline network extends to 24,000 km",2024-08-07
'From poles to policies': India sizes up arctic ice melt's economic ripple effects,2024-08-07
"Over 84% Indian districts grapple with intense heatwaves, erratic rainfall: Study",2024-08-07
TotalEnergies to sell 50 per cent stake in Pakistan oil marketing firm to Gunvor Group,2024-08-06
Trade via Bengal land ports disrupted amid unrest in Bangladesh,2024-08-06
IndianOil cancels green hydrogen tender again,2024-08-06
Opinion: Saudi's small crude price hike for Asia shows bigger concerns,2024-08-06
Saudi Arabia's Aramco reports lower half-year profits as economic worries dampen energy prices,2024-08-06
IGX gas trading volume jumps 50% YoY in July 2024,2024-08-06
CIL & GAIL sign JV for coal to SNG plant in West Bengal,2024-08-06
Large revisions to US energy data leave traders and analysts befuddled,2024-08-06
"French imports of Russia's liquified natural gas surge, and Ukraine supporters seek a stop",2024-08-06
New shipbuilding scheme in the works; will incentivise Indian shipyards till 2035,2024-08-06
"Tanker with Russian oil delayed at Indian port by technical snag, sources say",2024-08-06
Bill to amend delinking petroleum operations from mining introduced in Rajya Sabha by Hardeep Puri,2024-08-06
Reliance Industries ascends to number 86 in Fortune Global 500 List for 2024,2024-08-06
ONGC Q1 net profit drops 15 pc,2024-08-06
G7 foreign ministers met by videoconference over Mideast: Italy,2024-08-05
India to extend offshore oil & gas hunt to extended continental shelf,2024-08-05
ONGC to increase gas production in Tripura to feed power plants: Official,2024-08-05
PM Modi hails record gas production,2024-08-05
"COP29 only chance to bridge climate action, finance gaps: Commonwealth Secretary-General",2024-08-05
"After record profits, fuel retailers see profit slump in Q1",2024-08-05
"We support development, not expansionism: PM Modi",2024-08-02
"'Comprehensive Economic Partnership Agreement helped trade between UAE, India increase by 15%'",2024-08-02
Russian pipeline gas exports to Europe reach highest this year,2024-08-02
UK to host IEA's key energy security summit in 2025 amid rising global concerns,2024-08-02
OPEC+ sticks to policy of unwinding output cuts,2024-08-02
Shell beats forecasts with $6.3 bln second quarter profit,2024-08-02
Venezuela's oil industry operating normally amid election protests,2024-08-02
China's weak diesel consumption squeezes outlook for oil demand,2024-08-02
"Petrol consumption rises 10.15% in July 2024, LPG and diesel follow suit",2024-08-02
Oil set to fall for fourth week as demand concerns weigh on sentiment,2024-08-02
"Iraq signs deal with BP to develop Kirkuk oil and gas fields, Iraqi PM's office says",2024-08-01
China says July was its hottest month since records began,2024-08-01
Opinion: Asia's crude oil imports drop in July as China stays weak,2024-08-01
Oil rises on risk of broadening Middle East conflict,2024-08-01
"ATF price hiked 2%, commercial LPG up Rs 6.5 per cylinder",2024-08-01
"Windfall tax on crude petroleum reduced to Rs 4,600 per tonne",2024-08-01
Key infra sectors growth slows down to 4 pc in June,2024-08-01
"Vedanta receives clearances from BSE, NSE for proposed demerger",2024-08-01
Govt raises natural gas prices to $8.51 per mmBtu,2024-07-31
"GAIL net profit vaults 77% to Rs 3,183 crore in Q1",2024-07-31
CCI approves merger of Mangalore Chemicals & Fertilisers with Paradeep Phosphates,2024-07-31
"India's July diesel, jet fuel exports to Singapore, Australia set to hit 2-1/2-year high",2024-07-31
Oil claws back some losses after Israel retaliates against Hezbollah,2024-07-31
"Viaro to buy Shell, Exxon's North Sea assets",2024-07-31
Hungary accuses EU of blackmail over blocked oil supplies,2024-07-31
Indonesia aims to accelerate carbon storage sector development,2024-07-31
Oil claws back some losses after Israel retaliates against Hezbollah,2024-07-31
"IOC net profit drops 81 pc in Q1 on low refining margin, fuel under-recoveries",2024-07-30
"India HPCL scouts for LNG deals, hopes to start LNG terminal by Dec",2024-07-30
BP raises dividend as $2.8 bln quarterly profit beats forecasts,2024-07-30
Opinion: Power sector drives growth in US natural gas demand,2024-07-30
"HPCL Q1 net profit slumps 90 pc on fall in refining, fuel margin",2024-07-30
"India only country where petrol, diesel prices declined in last 3 years: Hardeep Singh Puri",2024-07-30
Kalpataru Projects International Q1 net profit falls 26 pc to Rs 84 cr,2024-07-30
"Govt allocates ₹7,500 cr for seismic data acquisition to boost hydrocarbon exploration",2024-07-30
India's refining capacity to hit 309.5 MMTPA by 2028; GVA of petroleum products at ₹2.12 lakh crore,2024-07-30
Asia's LNG demand heats up: Imports hit 68 million tonne in Q2 as utilities scramble for supplies,2024-07-30
No plan to mandate blending of ethanol with diesel: Govt,2024-07-29
"Adani Total Gas Q1 results: EBITDA up 21%, volume grows by 17%",2024-07-29
TotalEnergies withdraws from two S.African gas fields,2024-07-29
Opinion: Asia's LNG imports shift higher as Europe's fades,2024-07-29
Oil gains on fears of wider Middle East conflict after rocket strike in Golan Heights,2024-07-29
Carbon markets could fund a biogas revolution in India,2024-07-29
"US Fed interest rate decision, Q1 earnings to drive stock markets this week: Analysts",2024-07-29
Adani Group to commission $4-billion petchem project by next year,2024-07-29
Oil prices rise on fears of wider Middle East conflict after rocket strike in Golan Heights,2024-07-29
Coast Guard continues operation to prevent pollution after fire on merchant navy ship,2024-07-29
"India, Saudi Arabia hold first meeting of High-Level Task Force on Investments",2024-07-29
"Commerce Secretary meets Russian, UAE ministers on trade issues",2024-07-29
"Assam govt inks pact with OIL, NRL for dialysis machines",2024-07-27
"MRPL issues expression of interest to sell jet fuel term supplies, sources say",2024-07-26
PNGRB revises petroleum pipeline tariffs: New rules to impact all pipelines from August 2024,2024-07-26
Mexico seeks more 2025 fuel import deals after refinery delays,2024-07-26
China's Iranian crude imports find new market in northeast,2024-07-26
Hungary says it is being 'blackmailed' by Ukraine over oil flows,2024-07-26
Europe welcomes Middle East money but some deals face headwinds,2024-07-26
"Iran releases oil carried by tanker St Nikolas, cargo owner says",2024-07-26
Philippines to deploy floating barriers to contain oil spill,2024-07-26
NGT stays Rs 1 crore fine on Reliance Industries over installation of vapour recovery system,2024-07-26
UN Chief calls for global action as extreme heat threatens billions,2024-07-26
Venus Pipes & Tubes posts Rs 27.5 cr profit in Q1,2024-07-26
"Western sanctions, Houthi attacks boost appeal of Russia’s Arctic Sea route",2024-07-25
Declining Mexican crude output could shatter energy independence dream,2024-07-25
"Delhi govt urges IGL, DMRC to open new PUCC centres at their sites",2024-07-25
"Oil leaks, toxic emissions as Israel strike worsens Yemen pollution: NGOs",2024-07-25
China making inroads into key choke points in Indian Ocean: US Congresswoman,2024-07-25
Refining and gas give TotalEnergies Q2 blues,2024-07-25
Airlines urge governments to save floundering green jet fuel industry,2024-07-25
"Servotech bags Rs 20 cr order from BPCL, other OEMs",2024-07-25
Beijing deal for post-war Gaza leaves analysts sceptical,2024-07-25
US Democrats launch bill holding oil firms accountable for any work with OPEC,2024-07-25
Climate activists stage protests at European airports,2024-07-25
World's hottest day record broken in 24 hours,2024-07-25
Philippine tanker carrying 1.4 mln litres of oil capsizes off Manila,2024-07-25
Ramkrishna Forgings Q1 Results: Cons PAT rises 3% YoY to Rs 81 crore,2024-07-25
India's natural gas consumption jumps 7.1% in June 2024: PPAC,2024-07-25
"India's natural gas production rises 2.9% in June, power sector demand up 40.8%",2024-07-25
"Petronet LNG posts 45% profit surge in Q1, revenue climbs by 15%",2024-07-24
"IGL Q1 sales volume up 5.3%, net profit at Rs 401.45 crore",2024-07-24
July 22 sets new record for hottest day globally: EU climate monitor,2024-07-24
"BP, PDVSA rush to complete gas deal before Venezuela election",2024-07-24
"In gas-rich Venezuela, next president faces problem of producing it",2024-07-24
"India raises US oil imports in June, cuts Russia, data shows",2024-07-24
Shipping gets even dirtier as Houthi attacks fuel longer voyages,2024-07-24
IOA ropes in BPCL as principal sponsor for four years,2024-07-24
"Reliance gets US nod to import oil from Venezuela, source says",2024-07-24
"Houthi threat to Red Sea shipping is growing, says UN envoy to Yemen",2024-07-24
"Britain's gas network ready for hydrogen fuel, report says",2024-07-24
Kremlin says Russian Arctic cooperation with China is not aimed against anyone after Pentagon expresses conc..,2024-07-24
"Equinor Q2 profit down, but beats forecast",2024-07-24
Oil tanker that fled collision site is detained in Malaysia,2024-07-24
"India's crude oil production drops 2.7 per cent in June, even as refining rises 3.1 per cent",2024-07-24
"Budget 2024: Govt allocates ₹1.19 lakh crore for petroleum and natural gas, focus on strategic reserves an..",2024-07-23
"After bumper profits, govt scraps Rs 30,000 cr capital support to oil cos",2024-07-23
"Billion-dollar Mitsubishi chemical plant economically questionable, energy group says",2024-07-23
"Growing cooperation between Russia and China in Arctic, Pentagon says",2024-07-23
Energean to invest $1.2 bln to develop Israel Katlan gas project,2024-07-23
"BP, PDVSA rush to complete gas deal before Venezuela election",2024-07-23
"India's fuel consumption grows 2.6% in June, driven by surge in ATF and Petrol use",2024-07-23
Indian Navy takes leap into green transport with Indian Oil’s Hydrogen fuel cell bus,2024-07-22
Survey underlines govt's crucial role in facilitating entry of global cos keen on GCC ops in India,2024-07-22
"Oil-tainted lake a symptom, and symbol, of Venezuela's collapse",2024-07-22
Indian refiner BPCL sees further cuts in oil OSPs as fuel margins drop,2024-07-22
Opinion: Woodside goes all-in on LNG with brave Tellurian buy,2024-07-22
"Air pollution crisis: Congress blasts Modi govt's policy, demands Budget action",2024-07-22
Indian Oil Corporation targets USD 1 trillion revenue by 2047: Chairman,2024-07-22
"Goldman, Morgan Stanley among top investors in USD 1 bn Vedanta QIP",2024-07-22
Oil prices rise as investors look for signs US rate cuts to begin,2024-07-22
"BPCL Q1 net profit slumps 73 pc to Rs 2,842 crore",2024-07-20
India ONGC to pay Equinor $60 million for stake in Caspian Sea oil assets,2024-07-20
Reliance net profit drops 5 pc in Q1 on weak O2C business,2024-07-20
"COP29 host Azerbaijan launches climate fund, shelves fossil fuel levy",2024-07-20
ONGC Videsh expands global footprint with $60 mn investment in Azerbaijan,2024-07-20
"Corn ethanol could pull in ₹8 lakh crore investment, boosts farmer income: VP Dhankhar",2024-07-20
Chinese-led consortium pulls out of contract to build Cyprus' first natural gas import terminal,2024-07-19
Indian crew member of capsized oil tanker dies: Officials,2024-07-19
"Moody's affirms stable outlook for BPCL, IOCL",2024-07-19
Brazil's PPSA ups revenue expectation for upcoming oil auction,2024-07-19
Turkey to send ship to search for oil and gas off Somalia coast,2024-07-19
"India slashes crude oil imports by 5.1 per cent, ramps up processing amid global price surges",2024-07-19
"IAC pushes major automakers towards Auto LPG, cites lower emissions and costs",2024-07-19
"Vedanta's QIP receives bids for Rs 23,000 cr against offer of Rs 8,000 cr",2024-07-18
QatarEnergy to take part in offshore Chevron-operated Suriname block,2024-07-18
"Increasing exports, trade in local currency, FTA to boost India-Russia commerce: GTRI report",2024-07-18
China's June diesel exports up almost three-fold from a year earlier,2024-07-18
"India subject to enormous, completely unjustified pressure due to energy ties with Russia: Russian FM Lavrov",2024-07-18
Vietnam files UN claim to extended continental shelf in South China Sea,2024-07-18
"Nine crew from oil tanker that capsized off Oman have been recovered, India says",2024-07-18
TotalEnergies sells $860M stake in Nigerian oil and gas licences to Chappal Energies,2024-07-18
"Adani, Wilmar look to offload $670million JV stake",2024-07-17
Climate change risk stirs oil market,2024-07-17
Maersk tankers and competitors bet billions on ammonia fuel carriers,2024-07-17
"Opinion: China's oil sector is weak, with rising crude inventories",2024-07-17
Oil tanker sinks off Oman coast; 13 Indians among 16 missing crew,2024-07-17
L&T Finance Q1 Results: Cons PAT jumps 29 per cent YoY to Rs 686 crore,2024-07-17
BlackRock-led investors in Aramco pipelines hire banks for bond sale,2024-07-16
"Windfall tax on crude petroleum hiked to Rs 7,000/tonne",2024-07-16
Reimagining tax policy for petroleum industry,2024-07-16
Bolivia announces discovery of natural gas 'mega-field',2024-07-16
L&T expects to win more global orders on ratings boost,2024-07-16
Exxon plans to drill up to 30 wells for its seventh oil project in Guyana,2024-07-16
Biden administration mulls more Alaska drilling protections,2024-07-16
Opinion:  A global price mechanism will incentivize shipping to embrace green fuels,2024-07-16
Exports rise 2.56 pc to USD 35.2 bn in Jun; trade deficit widens to USD 20.98 bn,2024-07-16
"India's unexplored basins hold 22 bn barrels of oil potential; ONGC, Oil India set to deepen offshore explor..",2024-07-15
Russia ships surplus diesel to storage in Singapore and Africa,2024-07-15
Wholesale inflation rises for fourth straight month in June to 3.36 pc on costlier veggies,2024-07-15
"Oil holds ground amid political uncertainty in US, Mideast",2024-07-15
Nepal's new prime minister has taken the oath of office at a ceremony in Kathmandu,2024-07-15
PUC centres in Delhi to be shut from July 15: Petrol pump owners,2024-07-15
Former GAIL chairman CR Prasad dies,2024-07-15
IndianOil launches high-speed car racing fuel STORM-X,2024-07-15
Shell's bet on gas boom takes shape with string of deals,2024-07-13
TotalEnergies Uganda oil project 'devastating': conservationist,2024-07-13
NE gas grid work in Tripura to be completed in March next year: Official,2024-07-12
'From reforms to riches': India eyes $100 billion E&P sector growth amid policy overhaul,2024-07-11
Govt sets up joint working group to boost oil and gas business environment,2024-07-11
India's Nayara Energy offers rare vacuum gasoil cargo for Sept,2024-07-11
"Oil demand growth slowing, China consumption dips: IEA",2024-07-11
Engie to partner with Macquarie in Mexican pipeline project,2024-07-11
Opinion: Europe's gas glut is gradually eroding,2024-07-11
"Shell, Total, BP take stakes in UAE gas project",2024-07-11
"BP Energy Outlook: both main scenarios see 2025 oil peak, rapid renewables growth",2024-07-11
India offers Rs 100 bn investment opportunities in explorations & productions: Oil Minister Hardeep Puri,2024-07-11
BPCL ready to invest Rs 1 lakh crore in Andhra Pradesh: Industries Minister Bharat,2024-07-11
"Rajasthan Budget proposes 4 lakh jobs in 5 years, 9 expressways, VAT cut on cooking gas",2024-07-11
TruAlt Bioenergy clinches ₹390 crore order to supply 6 crore liters of bioethanol,2024-07-11
"Vedanta announces demerger into six entities, targets $10 billion EBITDA",2024-07-10
Tripura power minister voices concern over surge in gas prices,2024-07-10
Occidental's 1PointFive to sell carbon credits to Microsoft,2024-07-10
Opinion: Australia lifts fossil fuel-fired electricity output in H1 2024,2024-07-10
Fostering gas demand in India: MSME “The Hidden Jewel”,2024-07-10
Opinion: Oil investors regain poise after post-OPEC swoon,2024-07-10
Biometric Aadhaar authentication of LPG consumers necessary for DBT: Centre,2024-07-10
ONGC to invest Rs 2 lakh cr to meet net zero emission target,2024-07-10
Austria appoints commission to try to ditch Russian gas contract,2024-07-09
BP shares dip after warning weak refining will hit Q2 profits,2024-07-09
Bulgaria starts arbitration against Russia's Gazprom over gas deal,2024-07-09
"Kalpataru Projects International board increases fund limit via NCDs to Rs 1,600 crore",2024-07-09
"CESC hiked power bill: Mamata; fuel adjustment done, says company",2024-07-09
Exxon signals a hit from refining margins in Q2,2024-07-09
Opinion: US crude's global footprint can only get bigger amid tectonic shift in oil flows,2024-07-09
"MGL hikes CNG, PNG prices in Mumbai due to rising gas costs",2024-07-09
Vitol Asia and Bharat Petroleum among bidders for Sri Lanka LGP terminal,2024-07-08
Congress in Kerala urges Centre to ease LPG mustering process,2024-07-08
"MAN Industries gets Rs 1,850 cr order from international firm for LNG project",2024-07-08
2024 could be world's hottest year as June breaks records,2024-07-08
"Bangladesh's Summit LNG FSRU to arrive at Chittagong port on July 11, says official",2024-07-08
China petrochemical group Hengli plans $1.3 bln investment in shipbuilding,2024-07-08
PM Modi's visit to Moscow expected to yield 'tangible outcomes' in many areas: Indian envoy to Russia,2024-07-08
Prime Minister Narendra Modi makes first visit to ally Russia since the start of its war on Ukraine,2024-07-08
"USD 5bn investment pledged for oil, gas exploration in Pakistan: Sharif",2024-07-08
"NexGen Energia plans to invest Rs 15,000 cr over 10 yrs to open 5,000 green diesel, CBG pumps",2024-07-08
"Vedanta chairman meets Raj CM, discusses plans for state",2024-07-08
"Govt should review GST rates on vehicles powered by clean fuels, says Bajaj Auto MD",2024-07-06
Shell sees heavy writedowns in Q2 due to shelved biofuel project,2024-07-05
PESO to formulate safety norms to allow petrol pumps within 30-50 mtrs of habitation: Piyush Goyal,2024-07-05
Pakistan petroleum dealers strike over new taxes,2024-07-05
"Rosneft, Lukoil to cut oil exports from Black Sea's Novo, sources say",2024-07-05
Govt reduces PESO licensing fees by 80 per cent for women entrepreneurs,2024-07-05
IAC calls for Auto LPG inclusion in National Fuel Policy to enhance clean energy use,2024-07-04
"Aramco, ADNOC reportedly weighing bids for Australia's Santos, but analysts sceptical",2024-07-04
Germany blocks sale of gas turbine firm to China company,2024-07-04
Putin and Xi headline summit with anti-Western stance,2024-07-04
Giant oil tankers find new business after Houthi ship attacks,2024-07-04
India Modi's Moscow summit with Putin seen key for ties in China's shadow,2024-07-04
"Vedanta reports rise in production of aluminium, iron ore, zinc in Q1",2024-07-04
"Govt's focus on non-polluting energy sources to boost private, public transport: Gadkari",2024-07-04
"Berlin to block sale of MAN Energy Solution's gas turbine unit to China, sources say",2024-07-03
Vivek Chandrakant Tongaonkar takes charge as ONGC Director (Finance),2024-07-02
Russia's pipeline gas exports to Europe jump in June from last year,2024-07-02
BPCL to partner with Indian Olympic Association,2024-07-02
India raises windfall tax on petroleum crude,2024-07-02
"India and Turkey led Urals buyers in June, LSEG data shows",2024-07-02
"Govt sets July domestic gas price at $8.24/mmbtu, with ONGC/OIL ceiling at $6.50/mmbtu",2024-07-02
Texol Lubritech secures $135 mn contract with ADNOC for product supply,2024-07-02
Reliance can add $100 bn to m-cap: Morgan Stanley,2024-07-01
"ATF price hiked 1.2%, commercial LPG cut by Rs 30",2024-07-01
"Saudi Aramco holds OSPs for LPG in July steady, Sonatrach raises it by 11-18 per cent",2024-07-01
"Saudi Aramco holds OSPs for LPG in July steady, Sonatrach raises it by 11-18%",2024-07-01
Petrol and high-speed diesel prices hiked in Pakistan after Eid,2024-07-01
Russia's Rosneft appoints new boss of flagship Vostok Oil project,2024-07-01
Delhi petrol pumps defer strike after minister's assurance on PUC certificate fee,2024-07-01
China sets up new state body to drill deep for oil and gas reserves,2024-07-01
Samsung Heavy wins $1 billion order for 4 LNG carriers,2024-07-01
Aramco signs over $25 bln of deals for main gas network and Jafurah gas field,2024-07-01
"Opinion: Asia's first half crude oil imports slip, undermining bullish forecasts",2024-07-01
IISc researchers develop enzymatic platform that can transform fatty acids to hydrocarbons,2024-07-01
GAIL says Urja Ganga gas pipeline completion delayed to March 2025,2024-07-01
Oil inches higher on summer demand outlook,2024-07-01
"Udupi Cochin Shipyard Limited bags Rs 1,100 crore order for cargo vessels from Norwegian firm",2024-06-29
Key infra sectors growth rises 6.3 pc in May against 6.7 pc in Apr,2024-06-29
GAIL fast-tracks net zero carbon goal to 2035 from 2040,2024-06-29
"Repsol in talks to merge UK North Sea operations with NEO, sources say",2024-06-28
Nearly 5 billion people endured extreme heat in June; 619 million affected in India: Report,2024-06-28
Panel's approval of liquefied natural gas export terminal puts more pressure on Biden to block it,2024-06-28
Norway designates zones for contested deep-sea mining,2024-06-28
Russian oil depot on fire after Ukrainian drone strike,2024-06-28
"Cooper Corp, Sinfonia Tech join hands to introduce LPG gensets in India, Japan, ASEAN countries",2024-06-27
"BPCL sees nearly flat annual crude processing, says executive",2024-06-27
Climate lawsuits against companies on the rise: report,2024-06-27
Opinion: Asia's refining margins stabilise at soft levels as diesel improves,2024-06-27
"Sri Lanka reaches deal on debt restructuring with bilateral creditors including India, China and France",2024-06-27
"India's crude oil production drops, processing and imports see uptick in May 2024",2024-06-27
Inter-city buses entering Delhi to switch to cleaner fuels by year-end,2024-06-26
Vedanta's parent to sell 2.6% stake in Indian miner in about-turn,2024-06-26
"Petroleum use dips in India, but aviation and diesel fuel defy trend",2024-06-26
"Russia, India looking at PM Modi's brief visit to Moscow next month",2024-06-25
"India and China top buyers of Russian fuel oil in May, LSEG data shows",2024-06-25
Opinion: China's LNG imports set to slow,2024-06-25
EU slaps fresh curbs on Russia gas shipments,2024-06-25
Auto LPG could be a game changer in reducing emissions with appropriate fiscal incentives: IAC Director,2024-06-25
May sees surge in natural gas production amid falling LNG imports,2024-06-25
"EU adopts new sanctions against Russia, including LNG",2024-06-24
"Exclusive-Mexico's new Pemex refinery still needs important work, is far from ready, sources say",2024-06-24
Opinion : India's LNG surge supports Asia's imports in June,2024-06-24
"Gautam Adani drew Rs 9.26 cr salary in FY24 - lower than his executives, industry peers",2024-06-24
Essar awaits final approvals to start work on $4.5 billion steel plant in Saudi Arabia,2024-06-24
"After 7 years and $1.2 bn investment, ONGC offers stake in Deen Dayal gas field",2024-06-24
"India's May oil imports: Russia at record high, Saudi lowest in 10-month",2024-06-22
DEE Development Engineers IPO gets subscribed 99.56 times,2024-06-22
"ONGC and IOCL sign MoU for new LNG Plant at Hatta, Vindhyan Basin upgraded",2024-06-22
"Major Chinese asset managers have no plans to phase out fossil fuel investments, Greenpeace says",2024-06-21
US offers $850 mln in grants to clean up oil sector methane emissions,2024-06-21
Opinion: Top 10 country emitters discharged record amount of CO2 in 2023,2024-06-21
Vedanta Group biggest wealth creator in FY25 so far; adds over Rs 2.2 lakh cr in market cap,2024-06-21
UK judges block new oil site over indirect climate impact,2024-06-21
Russia hammers Ukraine's power grid again and Kyiv's drones target more enemy oil depots,2024-06-21
"Looking to raise money for Rs 900 crore funding requirement: Kushaagra Nandan & Varun Karad, REnergy Dynamic..",2024-06-21
India fossil fuel consumption up 8% in 2023,2024-06-21
Indo-Lanka joint energy projects dominate bilateral talks between Jaishankar and Wickremesinghe,2024-06-21
"Vedanta to raise Rs 1,000 crore via debt issue; stock spikes 6%",2024-06-20
77 pc of Indians want stronger climate action: UNDP-Oxford survey,2024-06-20
"EU sanctions target Russian gas for the first time, diplomats say",2024-06-20
"Oil companies flare more natural gas, defying effort to eliminate practice",2024-06-20
"Children particularly vulnerable to air pollution, causing over 260,000 deaths in 2021: Report",2024-06-20
Putin signs deals with Vietnam in bid to shore up ties in Asia,2024-06-20
"Nigeria's Aiteo halts up to 50,000 bpd oil output after leak",2024-06-20
"Fossil fuel use, emissions hit records in 2023, report says",2024-06-20
Petrobras new chief sworn in as market worries Brazil's government will have heavier hand,2024-06-20
"QatarEnergy, Exxon seek to remove contractor from Texas gas project",2024-06-20
Climate protesters arrested over spraying orange paint on Stonehenge monument,2024-06-20
Expired Delhi EV Policy yet to get extension,2024-06-20
Indian-origin activist held after Just Stop Oil protest at Stonehenge in UK,2024-06-20
KR Fuels receives India's first approval for two-wheeler LPG retrofitment on BS4 vehicles,2024-06-19
Jakson Green to execute world's first CO2 to ethanol plant in Chhattisgarh,2024-06-19
"In South China Sea dispute, Philippines' bolder hand tests Beijing",2024-06-19
"Ahead of IPO, Dee Development Engineers garners Rs 125 cr from anchor investors",2024-06-19
Ajooni Biotech ties up with Avalon Bioenergy for sustainable moringa processing,2024-06-18
Airbus Helicopters launches H145 in domestic energy segment in collaboration with Heligo,2024-06-18
Singapore's Temasek to sell Pavilion Energy to Shell,2024-06-18
Panama Canal averts shipping crisis with its water plan — and some luck,2024-06-18
Analysis: Global gasoline refining margins slump on slow summer driving season,2024-06-17
Gruner Renewable Energy to set up compressed biogas plant in Gujarat at Rs 220-cr investment,2024-06-17
BJP in Karnataka stages statewide demonstration against fuel price hike,2024-06-17
World container shipping rates keep rising amid port congestion,2024-06-17
"Red Sea attacks drove 90% decline in container shipping, US spies say",2024-06-17
"Extreme heat melts diesel demand, sales drop 4 per cent in June",2024-06-17
New Zealand to end ban on oil and gas exploration,2024-06-17
Opinion: China continues to lift crude oil stockpiling amid weak refinery runs,2024-06-17
"Philippine ship, Chinese vessel collide in South China Sea: Beijing",2024-06-17
"War, money, oil and the shaping of Aramco's giant share sale",2024-06-17
Over 50 high-impact growth projects to power Vedanta's plan to achieve USD 10 bn EBITDA,2024-06-17
"Karnataka fuel price hike: Rates still lower than neighbouring Andhra Pradesh, Maharashtra",2024-06-17
Indian Biogas Association demands Rs 90 per kg fixed rate for procurement of compressed biogas,2024-06-17
Govt headhunter finds no one suitable for HPCL top post,2024-06-17
India grappling with &quot;unfavourable&quot; global factors in growth pursuit compared to China: CEA,2024-06-15
EXPLAINER: What will happen when the Ukraine gas transit deal expires?,2024-06-14
"Wholesale inflation rises to 15-month high of 2.61 pc in May, heatwave pushes up food items",2024-06-14
"Singapore offers carbon tax rebates for refiners near term, sources say",2024-06-14
"Temasek to finalise deal with Shell for Pavilion Energy LNG asset sale, sources say",2024-06-14
Yellen says China's trade policies could 'interfere significantly' with US bilateral relationship,2024-06-14
Largest US oil trade group to sue to block Biden's EV push,2024-06-14
Huge fire at Iraq oil refinery injures 14,2024-06-14
"TN govt to operate LNG, CNG buses on experimental basis for select routes",2024-06-14
L&T bags 'large' offshore order from ONGC,2024-06-14
"OPEC sees no peak oil demand long term, secretary general says",2024-06-14
Brunei LNG delivers first cargo since plant outage,2024-06-13
"EQT restarts curtailed gas production, Natural Gas Intelligence News says",2024-06-13
"Red Sea ships attacks push 47% more crude oil, fuels around Africa",2024-06-13
Explainer: The global fight over climate change funding,2024-06-13
Study details huge emissions resulting from Russia's invasion of Ukraine,2024-06-13
Brazil's Lula defends oil exploration near Amazon River,2024-06-13
SkyNRG forecasts rise in SAF capacity to 17.3 MT by 2030 amid strong regulatory support,2024-06-13
Pakistan unlikely to buy spot LNG in summer despite simmering heat,2024-06-12
Dee Development Engineers eyes Rs 418 cr via IPO; issue to open on Jun 19,2024-06-12
CIPL bags Rs 114 crore IT infra maintenance project from Indian Oil,2024-06-12
Aviation industry calls for more funding for synthetic green fuels,2024-06-12
India to lead world in fuel demand growth: IEA,2024-06-12
Emirati group drops bid to buy stake in Spain's Naturgy,2024-06-12
World will amass 'major' oil surplus by 2030: IEA,2024-06-12
Domestic demand bolsters India’s chemical sector despite global challenges: Ind-Ra,2024-06-12
Opinion: Europe's gas surplus narrows as LNG redirected to Asia,2024-06-12
Ozone-harming gas declining faster than expected: study,2024-06-12
US House committee report finds Wall Street 'colluded' to curb emissions,2024-06-12
Oil and gas industry hops on genAI bandwagon,2024-06-12
"April sees India’s crude imports peak at 5.2 mb/d, highest in two years",2024-06-12
BPCL to build new refinery; India eyes oil deals with Russia and others: Puri,2024-06-11
