headline,Date
CIL's Q1 production surges 8pc to 189.3 million tonne in FY'25,2024-07-01
NTPC captive coal output grows 15 pc in Q1; despatch rises 17 pc,2024-07-01
"Iron ore ticks up on better China data, stimulus hopes",2024-07-01
Indonesia's Delta Dunia eyes more deals as it completes US coal buy,2024-07-01
JSW Infrastructure to re-evaluate strategy for Tajpur port project 'if it comes for re-bidding': Official,2024-07-01
Anglo American battles underground fire at Australian coal mine,2024-07-01
Haryana to get waste-to-charcoal plants,2024-07-01
"Philippines' dependency on coal-fired power surpasses China, Indonesia",2024-07-01
"Iron ore production hits 275 MMT, limestone at 450 MMT in FY24",2024-06-29
Power ministry mandates continued 6 per cent coal blending to secure energy supply,2024-06-29
"India's coal production CAGR rises to 5.63 per cent, imports slow to 2.49 per cent",2024-06-29
Govt in process of finalising policy to offer PCI coal to steel makers to reduce imports,2024-06-28
"Govt to establish 8 coking coal washeries, aiming for 140 million tonne output by 2030",2024-06-28
"UltraTech Cement to acquire 23 pc in India Cements for around Rs 1,885 cr",2024-06-27
Jharkhand : CISF takes over security of NTPC-Coal Mining Project in Hazaribagh,2024-06-27
Transitioning from coal: NFI flags health risks and job losses for India's marginalized,2024-06-27
"Gender minorities, marginalised groups to comprise 25 pc of Tata Steel workforce: Official",2024-06-26
Miner BHP's carbon emissions to rise slightly this year,2024-06-26
"Despite green push, coal to drive India's power for a decade with imports stable at 150 million mt",2024-06-25
"JSW Steel USA to invest USD 110 mn to modernise plate mill in Baytown, Texas",2024-06-25
"Indian imports of Russian coal fall, US shipments rise",2024-06-25
"Adani, Hindalco show initial interest to develop copper mines",2024-06-25
"Opinion: China, India ease imports of thermal coal, but North Asia gains",2024-06-25
Maiki South Mining wins country's first lithium block in auction; 21 critical minerals on sale,2024-06-25
Ambuja Cement bags 24 limestone mines in FY24,2024-06-25
Exploration licence holders to receive up to ₹20 crore reimbursement under new government scheme,2024-06-25
Eastern Coalfields begins first-ever pilot project for underground coal gasification in Jharkhand,2024-06-24
Mines ministry to launch 4th tranche of auction of critical and strategic minerals on June 24,2024-06-24
"India to enhance domestic coal production, opens 67 mines for auction",2024-06-22
Union Minister Kishan Reddy launches 10th round of commercial coal mine auction,2024-06-21
Telangana urges Centre to allocate coal blocks to state-run Singareni Collieries without auction,2024-06-21
Rajasthan will get 4 lakh metric tonnes of coal stuck in Chhattisgarh,2024-06-21
Opinion: China dials down coal output to focus on structural reform,2024-06-20
Coal ministry aims for swift operationalization of blocks to cut imports,2024-06-20
Centre monetised Rs 3.85 lakh crore of assets in 3 years: NITI Aayog,2024-06-20
NIA conducts searches in Jharkhand in coal mine attack case,2024-06-20
Union Minister G Kishan Reddy to launch 10th round of commercial coal auctions on Friday,2024-06-20
"Thermal power plants' coal stock surges to 45 million tonne, up 31.71% YoY: Coal ministry",2024-06-19
CIL awards 23 abandoned mines to private operators,2024-06-19
India set to see biggest jump in coal-fired power in a decade,2024-06-19
Parent of India's Vedanta proposes to cut debt by $3 billion over next three years,2024-06-19
NTPC ropes in Macawber Beekay to supply green coal for power projects,2024-06-19
India’s Energy Crisis: Coal imports to rise as hydroelectric power wanes,2024-06-18
Coal India exploring lithium assets in Argentina with US company,2024-06-18
Western rare earths supply chain springs into gear,2024-06-18
Adani Ports tops global peers in market value as cargoes surge,2024-06-18
"More than 800 coal plants worldwide could be profitably decommissioned, research group says",2024-06-17
Cleaning up Delhi's air requires uncomfortable decisions involving rich people: Sunita Narain,2024-06-17
"Goods train catches fire in UP's Sultanpur, no one hurt",2024-06-17
China says relations with Australia back 'on the right track',2024-06-17
"Coal minister Kishan Reddy meets Assam CM, discusses ways to extract minerals",2024-06-17
India's coal import rises 13 per cent to 26 MT in April: mjunction,2024-06-17
From 'Coal to LNG': Energy leaders discuss future strategies at Net Zero summit,2024-06-17
G Kishan Reddy to launch 10th round of coal mines auction next week,2024-06-15
Penna Cement buy to help reach 140 MTPA target capacity; focus on brownfield expansion: Adani Grp,2024-06-15
"Reddy holds first review meeting of coal, mines ministries",2024-06-14
Adani’s Aussie coal port gets A$500 million private credit loan,2024-06-14
"G Kishan Reddy takes charge of coal, mines ministries; says India should increase coal output",2024-06-14
Tata Steel apprehensive of UK media reports over investment plans,2024-06-12
Opinion: BRICS nations lift power emissions to new highs over rest of world,2024-06-12
OPINION: NDA government must focus on Coal Sector Reforms 3.0,2024-06-11
Steel demand growth pegged at 9-12% for FY25 amid balanced supply,2024-06-11
Will make efforts to see that there is no coal shortage: Union Minister Kishan Reddy,2024-06-11
"India's heatwave longest ever, worse to come",2024-06-10
"Modi 3.0: 34 ministers retain berth, including 19 in Cabinet",2024-06-10
Adani Ports bags 5-year operation and maintenance contract at Kolkata port,2024-06-08
Major world economies seek to halt new private sector coal financing,2024-06-08
Railways rushes more coal to power plants to meet peak summer demand,2024-06-07
Domestic demand for non-ferrous metals to grow 10% in FY2025: Icra,2024-06-06
"Coal India's contribution to govt exchequer drops 2.2 per cent to Rs 9,560 crore in April-May",2024-06-06
"India's coal PSUs to invest Rs 20,000 crore to set up renewable energy projects by 2028: Coal Secretary Amri..",2024-06-05
India's steel ministry against import curbs on key raw material,2024-06-05
Dutch may pay as much as €3 billion to clean up Tata Steel plant,2024-06-05
Opinion: Vietnam's coal use and emissions set new records,2024-06-05
"India's coal sector PSUs transform 50,000 hectares of barren land into green forests",2024-06-05
11 workers killed in coal mine accident in Pakistan's Balochistan,2024-06-04
"India's coal output hits 83.91 MT in May 2024, up 10.15% YoY",2024-06-03
Tata Steel credit metrics to improve in FY25: CreditSights,2024-06-03
Steel demand in India rises 11.3%; Icra adjusts FY2025 growth target to 9-10%,2024-06-03
"2,500 job cuts! Layoffs in Tata Steel's UK operations inevitable, says CEO Narendran",2024-06-03
Coal stocks at thermal plants continue to be more than 45 MT amid peak power demand,2024-06-01
BCGCL issues tender for India's first commercial coal to ammonium nitrate plant in Odisha,2024-06-01
"Record mineral production in India: Iron ore and limestone lead, aluminium grows",2024-06-01
Adani Ports signs 30-year concession to operate Dar es Salaam's Container Terminal 2,2024-06-01
"Anglo starts formal divestment of coal, nickel after rebuffing BHP, CEO says",2024-05-31
'War on coal' rhetoric heats up as Biden seeks to curb pollution with election looming,2024-05-31
Tata Steel CEO says co wants to move fast on UK decarbonisation,2024-05-31
Coal scam: Court awards varying jail terms to two directors of Maharastra-based company,2024-05-31
Miner BHP walks away from proposed $49bn Anglo American takeover,2024-05-30
JSW Steel eyes 50 per cent market share in coated steel segment,2024-05-30
Centre 'grabbing' benefits from Odisha's minerals: BJP leader V K Pandian,2024-05-29
Coal India incorporates new arm for coal-to-chemical business,2024-05-28
Assam: Three coal miners trapped inside illegal mine for third day,2024-05-28
"NALCO's FY24 profits climb 34% to ₹2060 crore, exceeding market forecasts",2024-05-28
"Coal scam: Court convicts Maharastra-based company, directors",2024-05-28
Assam: Three remain trapped inside illegal rat-hole mine for second day,2024-05-27
Assam: Three coal miners trapped inside illegal rat-hole mine,2024-05-27
21 international organisations write to CJI for speedy resolution of Adani coal imports case in SC,2024-05-24
"Chhattisgarh: Suspended bureaucrat Ranu Sahu, officer get EOW custody in alleged coal levy scam",2024-05-24
Australia gives largest coal power plant two-year lifeline,2024-05-23
India in talks with Sri Lanka to acquire graphite mines,2024-05-23
"Vedanta Aluminium turning to renewables, not adding coal capacity: CEO John Slaven",2024-05-23
Adani group m-cap regains $200 bn-mark as company rebuts coal invoicing allegations,2024-05-23
"India to ramp up coal production to 1080MT, focuses on mechanization and quality assurance",2024-05-23
Suspension order on operations at Vedanta iron ore mine in Karnataka lifted,2024-05-22
Opinion: Turkey becomes Europe's largest coal-fired electricity producer,2024-05-21
Centre boosts coal availability ahead of monsoon; coal stock 25 per cent higher YoY at 147MT,2024-05-21
John Slaven appointed as Vice-Chairman of International Aluminium Institute,2024-05-20
Crunch time looms for BHP's bid buy Anglo American,2024-05-20
China's imports of Australian coal rise to nearly 4-year high in April,2024-05-20
SC grants interim bail to Chhattisgarh businessman in money laundering case,2024-05-20
"Govt urges steel industry to embrace sustainability, tackle high emissions",2024-05-18
BEML Ltd bags order worth Rs 250 cr from Northern Coalfields for rear dump trucks,2024-05-17
Government working on policy for low grade iron ore beneficiation: Steel Secy,2024-05-17
US ends leasing in its largest coal-producing region,2024-05-17
Norway sovereign wealth fund excludes Adani Ports over ethical concerns,2024-05-17
Container volume likely to grow 8 pc to 342 million tonnes this fiscal: Report,2024-05-17
Can't direct CBI to register FIR: Special Court to MMTC on coal import scam,2024-05-17
"Anglo unveils hiring freeze, document shows, after rejecting $43 bln takeover bid",2024-05-16
Opinion: Coal proves hard to dislodge from US power system,2024-05-16
"Offshore mining crucial for India's future, says Mines Secretary",2024-05-16
"NLCIL's PAT surges to ₹1,847 crore, up 48% YoY",2024-05-16
"Coal India, NMDC exploring lithium mines overseas",2024-05-15
Coal's share in India's power generation capacity drops below 50% for 1st time since 1960s,2024-05-15
Sustainable mining - A silver bullet or a nouveau complication?,2024-05-15
"Anglo American Plc to exit diamonds, platinum and coal mining",2024-05-15
CBI probing MMTC coal import 'scam',2024-05-15
"Sliding coking coal prices put pressure on steel, iron ore",2024-05-14
Anglo American to split group after rejecting BHP bid,2024-05-14
Miner Anglo American's S.Africa roots could hinder takeover,2024-05-14
Bengal 'coal scam': Key accused Anup Majhi surrenders before court in Asansol,2024-05-14
"India, Iran sign long-term contract for Chabahar Port development",2024-05-14
India's coal import rises 8% to 268 MT in FY24,2024-05-13
J-Power to close up to 5 coal power plants by FY2030 to cut emissions,2024-05-09
BHP-Anglo American deal raises alarm in Japan's steel industry,2024-05-09
India’s steel sector to outpace china with stronger demand growth: Moody’s,2024-05-09
"Opinion: India fires up coal use and emissions during election, heat wave",2024-05-09
Vizag Steel Plant employees plea to Gangavaram port workers to allow raw material transportation,2024-05-09
"Banned 10 years ago, 26,000 rat-hole coal mines not closed yet: Meghalaya HC panel",2024-05-09
Coal scam: SC permits CBI to repatriate Jt Director Naval Bajaj to parent Maharashtra cadre,2024-05-09
RINL seeks Andhara govt's intervention for supply of coking coal from Adani Gangavaram Port,2024-05-09
Cement demand to grow 5-7% in FY25 amid robust infrastructure growth: Ind-Ra,2024-05-08
ArcelorMittal hit by Olympic flame greenwashing accusations,2024-05-08
Vietnam top coal miner says increasing sales to power plants,2024-05-08
"India becomes largest global buyer of seaborne coking coal, eyes steel capacity expansion to 300 million MT ..",2024-05-08
Mines ministry to host workshop on draft state mining index framework in Delhi,2024-05-08
"Poland interested in acquiring coal assets from utilities, minister says",2024-05-07
Money laundering: Court discharges industrialist in a coal block allocation case,2024-05-07
"Coal India's contribution to govt exchequer rises 6.4% to Rs 60,140 cr in FY24",2024-05-06
"In coal country Bulgaria, a losing battle against EU Green Deal",2024-05-06
Old king coal still chief power player,2024-05-06
Met coal imports from Russia jump nearly three-fold in last 3 fiscals,2024-05-06
Thermal power plants have 68% of normative coal stocks: Government Data,2024-05-06
"India's mineral production rises 7.5% in FY24; iron ore, limestone record high outputs",2024-05-03
"Coal India posts 26 pc rise in profit to Rs 8,682 cr in Q4 on higher supplies",2024-05-03
Blaze in NTPC's superthermal power plant in Jharkhand: NGT issues notice,2024-05-03
Coal India shares climb over 4 pc after March quarter earnings,2024-05-03
India's mineral production rises 8% in February,2024-05-03
"Coal share in country’s total installed capacity falls below 50 per cent in FY24, claims report",2024-05-03
"India's coal production rises 7.41% in April, dispatches up 6.07%",2024-05-02
"Adani Ports Q4 net profit jumps 77 pc to Rs 2,014.77 crore",2024-05-02
"India unlikely to impose export curbs on low-grade iron ore, source says",2024-05-02
Adani Ports secures AAA rating,2024-05-01
Coal India production rises 7% in April,2024-05-01
G7 nations commit to phasing out coal by 2035 but give Japan some flexibility,2024-05-01
Opinion: India's coal mines and generators easily meet record power demand,2024-05-01
Opinion: The emissions and trade flows impact of the G7 coal pledge,2024-05-01
"G7 agree deal to quit coal by 2035, but with caveat",2024-05-01
Indian forest activist at the coalface of mining battle,2024-04-30
Opinion: China overtakes Japan in April as Australia's top coal market,2024-04-30
Govt intervention needed for India's coal gasification expansion,2024-04-30
Mines secretary pushes for unified critical minerals policy,2024-04-30
India gears up for critical minerals expansion with auctions and industry partnerships,2024-04-29
"G7 discussing 2035 end date for coal-fired power plants, source says",2024-04-29
Around 20 critical mineral blocks to be put on sale by June-end: Mines secretary,2024-04-29
Opinion: BHP's Anglo buyout makes business sense if the price is right,2024-04-29
Himadri Speciality to invest Rs 220cr in Bengal to expand speciality carbon black capacity,2024-04-29
"Vedanta best-placed to ride rising commodity prices, say analysts",2024-04-29
Mines ministry to host critical minerals summit in New Delhi to boost domestic supply chain,2024-04-29
"Copper price tops $10,000 for first time in two years",2024-04-26
NGOs accuse ADB of funding Indonesia coal plants despite clean energy promises,2024-04-25
Tough new EPA rules would force coal-fired power plants to capture emissions or shut down,2024-04-25
BHP launches $38.8 billion takeover bid for rival Anglo American,2024-04-25
World's biggest energy trading firms are returning to metals,2024-04-25
Sampling and grading of coal at 427 mines completed; new grades to be applicable for FY24,2024-04-25
"China coal prices have bottomed, will surpass 2023 highs, industry group says",2024-04-24
Arcelormittal Nippon Steel India in talks for USD 1 bn loan,2024-04-23
Coal Ministry targets nearly 20% higher stock at power projects by June 30,2024-04-23
JSW Steel raises USD 900 mn loan from eight foreign banks,2024-04-20
Russia's OTEKO to reject offer for Black Sea coal transshipment terminal,2024-04-20
Coking coal shortage and pending power bills cripple steel plant,2024-04-19
"Coal mine auction likely in May, 30 new blocks to be put on offer",2024-04-19
Protest at Adani port disrupts coal supply to RINL's Vizag plant,2024-04-19
"Adani family infuses additional ₹8,339 crore in Ambuja; eyes expansion to 140 million tonne by 2028",2024-04-18
"Coal India's capex rises 6.5 per cent to Rs 19,840 crore in FY24",2024-04-17
Coal keeps powering India as booming economy crushes green hopes,2024-04-16
Ambuja Cements to acquire 1.5 MTPA cement grinding unit in Tuticorin from My Home Group for ₹413.75 crore,2024-04-15
Govt sets coal production target of 170 million tonnes for FY25,2024-04-13
"Chhattisgarh, Uttar Pradesh lead coal capacity expansion: Global Energy Monitor",2024-04-11
India doubles new coal fired power capacity in 2023,2024-04-11
"By year-end, 20 coal mines likely to come into operation",2024-04-10
Steel industry says surge in imports 'warning signal' for country's Atmanirbhar mission,2024-04-10
"US natgas will be cheaper than coal in 2024 for the first time, EIA says",2024-04-10
"Opinion: China's first quarter coal imports surge, defying gloomy forecasts",2024-04-09
Opinion: US power system set to cut coal use to record lows,2024-04-09
Coal scam: Delhi HC stays conviction of ex-minister Dilip Ray to help him contest elections,2024-04-09
NTPC aims for 40 MMT coal production in FY25,2024-04-08
India's coal import rises 13% in February,2024-04-08
NTPC Darlipali Thermal Power Station in Odisha to use drones for pipeline inspection,2024-04-06
Coal scam: CBI opposes ex-minister Dilip Ray's plea to stay conviction,2024-04-06
Coal India 3rd in list of global CO2 emitters,2024-04-05
"As Rio Tinto strives for 'impeccable ESG', investors raise water issues",2024-04-05
Opinion: Bangladesh power system gets dirtier on rapid coal use growth,2024-04-04
Vedanta's aluminium output rises 4 pc in Q4,2024-04-04
Why India cannot ignore coal anytime soon,2024-04-04
"Captive, commercial coal blocks output surged 27 pc to 147 MT in FY24: Pralhad Joshi",2024-04-04
"NALCO sets new record in production & sales: Achieves highest-ever aluminium, bauxite production",2024-04-03
Vietnam coal mine accident kills four,2024-04-03
Paradip Port emerges as largest Indian major port in cargo throughput in FY24,2024-04-03
India continues to rely heavily on coal to meet projected 260 GW peak demand in summer,2024-04-03
"Opinion: China, India boost seaborne thermal coal imports as power demand surges",2024-04-02
India's coal and lignite production hits all-time high of over 1 billion tonnes in FY24: Coal Minister Pralh..,2024-04-01
Coal India likely to report output of 773.7 MT in FY'24,2024-04-01
APSEZ handles 420 MMT cargo globally in FY24,2024-04-01
Coal sector registers highest growth of 11.6% among Eight Core Industries in Feb 2024,2024-04-01
Govt forms 14th task force to explore use of biochar in steel production,2024-04-01
Coal India likely to report output of 773.7 MT in FY'24,2024-04-01
Procurement through govt's online marketplace GeM crosses Rs 4 lakh crore so far this fiscal,2024-03-30
Last coal-burning power plant in New England set to close in a win for environmentalists,2024-03-29
"Coal India achieves 610.8-MT supply to power sector, tops annual target",2024-03-29
Key infra sectors' growth slows to 6.7 pc in Feb,2024-03-29
Hundreds of miners protest in Bosnia over salary dispute,2024-03-28
Adani starts $1.2 billion copper plant; to boost India's metal production,2024-03-28
Baltimore Bridge Collapse: Catastrophic consequences threaten to impact cars to coal,2024-03-27
Opinion: Vietnam coal-fired power emissions hit new highs in early 2024,2024-03-27
"Opinion: Green steel is possible and even affordable, but still unlikely",2024-03-27
Vietnam boosts coal imports as it promises investors no more power cuts,2024-03-26
ECoR registers 250-MT freight loading in FY'24,2024-03-26
Adani Ports to buy 95% of Odisha's Gopalpur Port for $162 million,2024-03-26
Miners urge government not to impose export duty on low-grade ore,2024-03-25
MCL registers 200-MT coal production in FY24,2024-03-25
"Coal, the dirtiest fossil fuel, is preparing for a long goodbye",2024-03-25
Power plants cut coal imports for blending by 37 pc,2024-03-23
POWERING INDIA’S STEEL REVOLUTION: FUJI ELECTRIC’S TECHNOLOGICAL TRIUMPH,2024-03-22
CIL's coal gasification projects in EPC contract model for better viability: Official,2024-03-22
Stopping illegal mining high priority for govt: Coal secretary,2024-03-22
"Coal scam: Ex-minister Dilip Ray seeks stay on conviction to contest upcoming LS, Odisha elections",2024-03-21
India's coal import rises to 212 mn tonnes in April-January period,2024-03-21
12 miners killed in coal mine explosion in Balochistan,2024-03-21
"Deccan gold mines subsidiary strikes gold in Tanzania, awaits lithium licence",2024-03-21
Mineral production in India up by 5.9% in January,2024-03-21
"Opinion: China, decarbonisation present Australia's iron ore miners with costly choices",2024-03-20
India's mineral production grows nearly 6% in January,2024-03-20
Explosion in Pakistan coal mine kills 12 miners,2024-03-20
"China lags in efforts to achieve 2025 green steel goals, analysts say",2024-03-19
Innovating for a sustainable future: The metals and mining industry's roadmap to net zero,2024-03-19
"Global CO2 emissions hit record high, coal use accounts for over 65% of increase",2024-03-19
Coal PSUs must plan pithead-based thermal projects: Coal Secy,2024-03-18
Thermax plans commercial-scale trial on high-ash coal gasification project in East,2024-03-16
ACC bags Lamatola coking mine on 3rd day of auction,2024-03-15
All seven miners killed in coal mine accident in China,2024-03-15
Six states launch auction for critical mineral exploration licenses,2024-03-15
Mines ministry launches third e-auction tranche for seven critical mineral blocks,2024-03-15
New US climate envoy wants China to speed up coal transition,2024-03-14
Coal Ministry to ensure 874 mn ton coal supply for power sector in FY25: Pralhad Joshi,2024-03-14
"Illegal mining tarnishing Jharkhand's image, check it: CM to officials",2024-03-14
BCCL's Dugda coal washery set for monetization; govt eyes self-reliance in steel sector,2024-03-14
"Coal ministry unveils National Master Plan to foster sectoral growth, ensures timely execution",2024-03-13
Two separate coal mine accidents kill 12 in China,2024-03-12
"Analysis: China's emissions, efficiency targets under threat after falling short in 2023",2024-03-12
"US, Canada to review pollution of US waters by British Columbia coal mines",2024-03-12
Indonesia vastly under-reports methane emissions from coal: report,2024-03-12
Opinion: Russian coal exports to Asia struggle amid lower prices,2024-03-12
PM Modi to inaugurate command centre of western freight corridor on Tuesday,2024-03-12
Opinion: India's coal-fired electricity output & emissions hit record highs,2024-03-12
"India's coal sector employs over 369,000, production nears 1 billion tonne mark",2024-03-12
China's top coal mining province sees production 'stabilising',2024-03-11
"Results of ninth coal auctions within two weeks, says coal ministry official",2024-03-11
"India's coal sector exceeds FY24 capex target with ₹22,448 crore investment",2024-03-11
"CIL surpasses previous year's coal production in record time, hits 703.91 MT",2024-03-09
CIL signs NDAs with NSW firms to strengthen critical mineral supply for clean energy,2024-03-08
Coal sector leads with 10.2% growth among eight core industries in January 2024,2024-03-08
Indian government panel backs higher carbon tax on coal imports,2024-03-08
India to ramp up coal stock to 150 million tonne by FY24 to meet growing power needs,2024-03-08
Karnataka and Rajasthan kick off India’s first auction for exploration license of critical minerals,2024-03-08
Ministry issues draft RFPs on coal gasification scheme for consultation,2024-03-07
"Australia and Vietnam upgrade relations, to begin talks on critical minerals",2024-03-07
Ministry seeks feedback on coal gasification scheme by Mar 20,2024-03-07
Constitution doesn't give Parliament entire universe on mines and mineral development: SC,2024-03-07
"Gujarat's GMDC approves land acquisition, rehabilitation plan for Baitarani-West coal block",2024-03-07
Indian government to sell up to 7% stake in coal miner NLC,2024-03-07
Govt auctions 91 coal mines for commercial use so far,2024-03-06
"India preps for summer power surge, power ministry mandates coal blending till June 2024",2024-03-06
Coal India's Gevra mine set to become Asia's largest with expansion to 70 million tonnes capacity,2024-03-06
February 2024 sees 11.83% jump in India's coal production; CIL leads with 8.69% growth,2024-03-05
Indian firms look to bet big on coal-fired power after long absence,2024-03-05
India extends mandate for utilities to import 6% of coal needs until June,2024-03-05
Substantial surge in coal production and dispatch in Feb '24,2024-03-05
WBPDCL was not debarred illegally to participate in coal auctions: Coal Ministry,2024-03-05
"Over 6,000 vehicles seized for ferrying minerals illegally in J&K: Officials",2024-03-04
First tranche of offshore mineral auction expected by mid-2024: Pralhad Joshi,2024-03-04
"India's coal output surges 27.06%, shipments up 29.14% in FY24",2024-03-04
"Coal mining boosts state revenues to ₹1,52,696 crore in a decade",2024-03-04
Coal dominates as Indian Railways freight loading soars to 1434.01 million tonne,2024-03-02
"Coal mining boosts state revenues to ₹1,52,696 crore in a decade",2024-03-02
Coal India partners with IIMs to enhance logistics in line with National Master Plan,2024-03-02
"Adani's $1.2 billion copper smelter to import concentrates from Peru, Chile, Australia",2024-03-01
PM Modi to inaugurate key infrastructure projects of Central Coalfields Limited in Jharkhand,2024-03-01
From 65% to 87%: Govt plans to boost railway's coal transport share with 894 rakes daily by FY30,2024-03-01
"India cuts imported coal share, forex savings hit ₹82,264 crore",2024-03-01
Over 50 bids received in first tranche of auction for critical and strategic minerals,2024-03-01
Govt launches 2nd round of critical mineral blocks estimated at ₹30 trillion,2024-03-01
"Cabinet sets royalty rates for 12 critical minerals to boost indigenous mining, eyes reduction in imports",2024-02-29
"Coal production from captive, commercial mines surges by 26 per cent in current fiscal",2024-02-29
Opinion: India's coal sector sees huge leaps in output and demand,2024-02-29
CIL and BHEL sign joint venture for ammonium nitrate plant using coal gasification,2024-02-29
Govt to launch second tranche of auction of critical and strategic mineral blocks on Feb 29,2024-02-29
Pralhad Joshi to launch Coal Logistics Plan & Policy on 29 February,2024-02-29
"Indonesia, South Africa aim to regain lost share in Indian coal market",2024-02-29
Pralhad Joshi to launch Coal Logistics Plan & Policy on Thursday,2024-02-29
PM Modi to inaugurate coal projects valued at Rs 1393.69 crore to boost supply and reduce emissions,2024-02-28
Dalian iron ore extends rise on renewed hopes of improving China demand,2024-02-28
India's thermal coal imports seen falling for first time since pandemic,2024-02-28
Coal ministry encouraging extensive diversification within CPSEs,2024-02-28
India's thermal coal imports seen falling for first time since pandemic,2024-02-27
"Coal sector contributes over Rs 70,000 cr every year to Centre, states: Govt",2024-02-27
Coal import for blending drops 37 pc in Apr-Jan period,2024-02-27
SBL Energy raises ₹325 crore for expansion and new products,2024-02-27
NTPC surpasses 100 MT coal production mark from captive mines,2024-02-27
Bengal to float global tender for Deocha Pachami coal block development,2024-02-24
PM Modi to inaugurate South Eastern Coalfields' three projects in Chhattisgarh on Saturday,2024-02-23
Indian steel mills seek iron ore export ban as China sales jump,2024-02-23
Two bodies recovered from collapsed coal mine in Chhattisgarh; toll touches three,2024-02-23
Opinion: Metallurgical coal is the commodity world's quiet performer,2024-02-23
"GMDC board approves capex of Rs 3,041 cr for FY25",2024-02-23
Sajjan Jindal's JSW Steel sounds out banks for $750 million loan,2024-02-23
"Coal PSUs creating a legacy of green, resilient landscapes for future generations",2024-02-23
Chhattisgarh: Three feared dead as portion of abandoned coal mine caves in,2024-02-23
India's mineral production rises 5.1% in December,2024-02-23
Coal India to enhance capacity building with major rail and infrastructure projects by FY 29-30,2024-02-23
India to boost energy self-reliance through coal gasification: Additional coal secy,2024-02-22
"CIL and NLCIL near capex goal, achieving 95.83% of FY24 target",2024-02-22
Glencore 2023 profit tumbles as energy markets calm,2024-02-21
China's top coal producing region tells miners to curb overproduction,2024-02-21
"Coal mines' auction sees interest from Tata Steel, JSW Steel among key bidders",2024-02-21
"Coal ministry to conduct Mumbai roadshow to promote coal, lignite gasification projects",2024-02-21
JSW Steel in talks for $1 billion stake in Australia's Blackwater coal mine,2024-02-20
Roadshow for coal gasification projects on Wednesday,2024-02-20
Govt says 40 bids received via offline mode for coal mines auction under 9th round,2024-02-20
Coal India to bid for 3 critical mineral blocks,2024-02-20
Operations on to rescue abducted Assam miners from Arunachal,2024-02-19
"Opinion: Australia gives nickel a quick fix, but surgery of global industry needed: Russell",2024-02-19
At least 3 miners from Assam kidnapped from Arunachal: Police,2024-02-19
"Govt asks industry players to invest in technology towards greener, cleaner future",2024-02-17
"Strike at Coal India and subsidiaries successful, says trade union leader",2024-02-17
"Union govt intends to take up coal, lignite gasification projects on high priority: Coal secretary",2024-02-17
"Coal scam: CBI names Monnet Ispat and Energy, its CMD in charge sheet",2024-02-16
"India steel mills most at risk from EU carbon plan, Goldman Says",2024-02-16
1 in 5 cities covered under NCAP lacks real-time pollution data: report,2024-02-16
"Mines ministry to kickstart auction for 35 offshore blocks, 24 more in pipeline",2024-02-16
Coal ministry to host industry meet on coal gasification in Hyderabad,2024-02-16
"Coal ministry to discuss with stakeholders ways to promote coal, lignite gasification projects",2024-02-15
"National Coal Index declines by 4.75%, signaling strong supply and market stability",2024-02-15
REC and DVC seal ₹588 crore agreement for tubed coal mines development in Damodar valley,2024-02-15
"Coal India leads CPSEs as coal ministry achieves ₹63,890 crore in GeM procurement, 300% above target",2024-02-15
"Coal India leads CPSEs as coal ministry achieves ₹63,890 crore in GeM procurement, 300% above target",2024-02-15
"NALCO Q3 net profit jumps to ₹488 crore, up 137%",2024-02-14
China may upend global coal emissions trends in 2024: Maguire,2024-02-14
"Coal India to add new mines, expand existing ones to meet higher demand, chairman says",2024-02-14
"CCL sets stage for energy boost with ₹6,000 crore infrastructure investment",2024-02-14
"CCL marks 13.5% growth in coal production, targets 135 MT by FY26",2024-02-13
Trade unions have called for one day strike on Feb 16: CIL,2024-02-13
India's coal import rises 27 pc in December,2024-02-13
Opinion: Asia's thermal coal imports slip from record as winter demand eases,2024-02-13
"Steel Authority of India's Q3 profit drops as imports dent sales, prices",2024-02-13
"Coal India net profit rises 17 pc to Rs 9,069 cr in Q3",2024-02-13
Procurement from GeM portal to cross Rs 4 lakh crore this fiscal: Official,2024-02-12
Polluted paradise: Chile town waits for cleanup as coal shuts off,2024-02-12
Coal samples stolen from Singaji thermal power plant,2024-02-12
TDP MP urges Centre to review 100 pc equity divestment in Vizag Steel Plant,2024-02-10
"CIL appoints Mukesh Agrawal as director, finance",2024-02-09
J'khand coal mine attack case: One arrested as NIA carries out raids in Bihar,2024-02-09
"India achieves 803.79 MT coal production, marks 12.07% increase",2024-02-09
"Cabinet approves 6 railway projects worth ₹12,343 crore, aiming to add 1020 km to rail network",2024-02-09
Coal sector leads core industries with 10.6% growth in December,2024-02-09
"Spl Court ordered for framing of charges against M/s Contisteel Ltd, Former Coal Secy and Jt Secy",2024-02-08
Chhattisgarh govt scraps Congress-era order on offline permits for coal transportation,2024-02-08
"Uproar in Chhattisgarh Assembly over coal mining in Hasdeo region, Cong MLAs suspended",2024-02-07
NLC India Q3 profit at Rs 254 cr,2024-02-07
"Jindal Power offers $1.68 billion for distressed Indian coal-fired power plant, say sources",2024-02-07
AESL bags ₹250 crore coal handling plant project from Central Coalfields Ltd,2024-02-07
"Nalco, NLC India among 10 companies submit bids for coal mines up for auction",2024-02-06
India's coal production up 10.3% to 99.73 MT in January 2024,2024-02-06
