headline,Date
"SKS Power insolvency: CoC receive 1,950 cr from Sarda; Torrent Power, Vantage Point seek stay",2024-08-21
Ikea India to scale up same-day delivery in all markets in the coming year,2024-08-21
Ashok Leyland aims at single digit growth in MHCV segment,2024-08-21
India & Sri Lanka sign agreement for power generation,2024-08-21
Bengaluru has over 85 per cent of state’s EV charging stations,2024-08-21
CEA proposes stricter cyber security norms to shield India’s power grid,2024-08-21
EU slashes planned tariff on Tesla's China-made EVs to 9 percent,2024-08-20
RECPDCL hands over two SPVs for Rajasthan power transmission projects to PGCIL,2024-08-20
China green-lights 11 new reactors in nuclear push,2024-08-20
Bangladesh's Summit reviewing cross-border power deals after India rule change,2024-08-20
"Murugappa Group clocks 15.2 per cent increase in FY 2023-24 PAT at Rs 7,885 cr",2024-08-20
Power Grid Corp acquires Rajasthan IV E Power Transmission,2024-08-20
Torrent Power moves NCLAT against approval of Sarda Energy's bid for SKS Power,2024-08-20
"Nepal to export 1,000 MW electricity to India: EAM Jaishankar",2024-08-19
"TVS Motor Co to expand electric 2W sales in both developing, developed markets: CEO KN Radhakrishnan",2024-08-19
Focus on green energy as Malaysian PM arrives in India today,2024-08-19
Foxconn working on plans to set up battery energy storage system unit in India,2024-08-19
"Rahul Gandhi meets Foxconn chairman, discusses future of tech innovation in India",2024-08-17
Govt to impose stricter safety standards on electric construction equipment vehicles from Oct 1,2024-08-17
NGO pitches for more e-vehicles at Matheran to save horses from 'gruelling labour',2024-08-17
Power & Instrumentation Guj Ltd. Secures Major Contracts Worth INR 28.41 Cr,2024-08-16
"India's Ola Electric soars to $7 billion valuation on e-motorcycle launch, battery plan",2024-08-16
Tesla’s missing Cybertruck is a problem for the EV revolution,2024-08-16
"Goa will be permanent venue for annual India Energy Week, says CM Sawant",2024-08-16
Electric mobility right step in right direction: M&M's Rajesh Jejurikar,2024-08-16
India's Ola Electric launches electric motorcycles days after going public,2024-08-16
Adani Power says it is committed to supplying electricity to Bangladesh,2024-08-16
"Arunachal's capital to get ropeway, electric buses soon",2024-08-15
"Power ministry approves ₹3,600 cr for modernizing distribution networks in NCR",2024-08-15
Delhi Airport becomes 1st airport in India to achieve net zero carbon emission airport status under ACI,2024-08-15
"India's Ola Electric posts bigger Q1 loss as incentives drop, costs rise",2024-08-14
South Korea urges automakers to disclose EV battery brands after fires,2024-08-14
"Global EV sales up 21% in July as China records biggest jump of 2024, says Rho Motion",2024-08-14
Fresh Bus raises USD 10.5 mn in funding led by VC Maniv,2024-08-14
Simple Energy to open six new experience stores in a month,2024-08-14
Odisha govt launches online payment system for electricity bills by panchayats,2024-08-14
PTC India Q1 Results: PAT rises 33% to Rs 189 crore,2024-08-14
"Electric vehicles gain momentum in India, market to reach $250 billion by 2030",2024-08-14
BJD 'fact-finding' team submits report to Patnaik on impact of Andhra's Polavaram project in Odisha,2024-08-13
High losses and debt continue to burden state discoms despite tariff hikes: Icra,2024-08-13
Growth outlook across sectors remains robust in India: Report,2024-08-13
"Delhi guv, transport minister to lay foundation stone of electric bus depot on Tuesday",2024-08-13
Himachal minister calls for mesh of electric cables in Shimla to be fixed,2024-08-13
"Union minister Jitendra Singh urges speedy exploration of Lithium in J&K, targets enhanced mining economy",2024-08-13
Kenya aviation union says to strike from Aug 19 over Adani deal,2024-08-12
"Amazon India partners with Gentari for 10,000 EV fleet by 2025",2024-08-12
"Musk embraces Trump and scorns subsidies, but Tesla still lobbies for US benefits",2024-08-12
Bangladesh power use grows as searing heat eclipses economic disruption,2024-08-12
Renewables set to reduce coal's share in power generation to 67% by FY26,2024-08-12
South Korea holds emergency meeting as EV fires stir consumer fear,2024-08-12
"Gen Z isn't impressed by Tesla cars, that should worry Elon Musk",2024-08-12
Women to manage electrical sub-division in Rourkela,2024-08-12
"Adani Group stocks fall up to 7 percent on Hindenburg report; investors lose Rs 53,000 crore",2024-08-12
"Rs 31,500 crore investment deal concluded during Telangana CM's US visit",2024-08-12
"China Challenges EU EV Tariffs, Appeals to WTO",2024-08-12
Kinetic Green raises USD 25 mn from Greater Pacific Capital,2024-08-12
"Ola Maps a gimmick, people should be careful of fly-by-night products: MapmyIndia CEO",2024-08-12
Eliminate all conflicts of interest in probe of Adani: Congress to govt after Hindenburg allegations,2024-08-12
"Allegations against Adani duly investigated; Buch disclosed, recused when necessary: Sebi",2024-08-12
Hindenburg alleges India market regulator chief held stake in offshore funds used by Adani Group,2024-08-12
Ukraine and Russia trade accusations over fire at occupied nuclear plant,2024-08-12
Mahindra Logistics ties up with Sangti Solutions to cut carbon emission in supply chain,2024-08-10
CCUS highly uncertain; unviable for retrofitting existing thermal power plants: Govt,2024-08-10
GE Power India loss narrows to Rs 9.53 cr in Q1,2024-08-10
Farmers demand employment for people affected by 2 power projects,2024-08-10
Samsung is recalling more than 1 million electric ranges after numerous fire and injury reports,2024-08-09
India's top e-scooter maker Ola Electric valued at $4.4 billion in debut trade,2024-08-09
"China auto sales fall in July, while exports jump about 20 per cent as automakers expand across the globe",2024-08-09
Delhi govt appoints 2 pro tem members of power regulator DERC,2024-08-09
China launches appeal at WTO over EU electric vehicle tariffs,2024-08-09
"Electric vehicles, hybrids form 50% of China's vehicle sales",2024-08-09
"Bhavish Aggarwal, one of world's youngest billionaires, to double fortune on Ola IPO",2024-08-09
Regulatory crackdown on billing errors: Karnataka's open access consumers get a break,2024-08-09
India's EV market set to hit $48.6 billion by 2030; 1.32 million EV chargers needed,2024-08-09
Envision secures 116 MW order from Blueleaf Energy,2024-08-08
Paris 'flying taxi' flights scrapped during Olympics,2024-08-08
"Siemens profits soar on software demand, AI 'boom'",2024-08-08
"Exicom to acquire Tritium, expanding global EV charger network",2024-08-08
Adani Power share price  up 0.87 per cent,2024-08-08
'Power Play': How state utilities are slashing energy costs through market strategies?,2024-08-08
Investor files liquidation petition in China against Evergrande unit,2024-08-07
Honda net profit boosted by healthy hybrid sales,2024-08-07
Tesla is recalling more than 1.6 million cars in China for a remote software fix,2024-08-07
'Transforming EV landscape': JSW MG Motor rolls out pioneering technologies at DriEV.Bharat,2024-08-07
Energy dept makes adding new Revenue Register number easier to avail Gruha Jyoti scheme,2024-08-07
"Tata Power, DGPC ink deal for 600 MW Khorlochhu Hydropower Project in Bhutan",2024-08-07
"Sterlite Power bags ₹1,500 crore orders in Q1, boosting its global and domestic reach",2024-08-07
Uganda commissions power transmission project; Powergrid provided consultancy,2024-08-07
Ola Electric gets bids worth $1.8 billion in India's first EV IPO,2024-08-07
Compensation scheme for victims of electrical accidents notified; Rs 7.5 lakh for loss of human life,2024-08-07
Free electricity to three wards of disaster hit areas of Wayanad for 6 months: Kerala power minister,2024-08-07
Tata Power to acquire 40 pc stake in KHPL for Rs 830 cr,2024-08-07
"Tata Power net profit up 31 pc to Rs 1,189 cr in Jun qtr",2024-08-07
"Harish Dudani appointed as new member of CERC, enhancing commission's judicial expertise",2024-08-07
"JSW MG Motor to focus on unified charging platform, EV education",2024-08-06
Electric vehicle sales rose 55.2 pc to 1.79 lakh units in July: FADA,2024-08-06
"NTPC seeks shareholders' nod to raise Rs 12,000 crore",2024-08-06
"PFC reports 20% jump in Q1 net profit, loan book surpasses 10 lakh crore",2024-08-06
"IIT Indore develops shoes that generate electricity, track location in real time for Armed forces",2024-08-06
Power corporations incurred debt of over Rs 1L cr due to Gehlot govt's mismanagement: Minister,2024-08-06
Neuron Energy secures Rs 20 cr in series A funding to advance EV battery manufacturing,2024-08-06
Chinese businesses hoping to expand in the US and bring jobs face uncertainty and suspicion,2024-08-06
Lucid gets up to USD 1.5 bn in funding from Saudi shareholder,2024-08-06
Revfin and Bajaj Auto partner to boost high-speed electric three-wheeler adoption,2024-08-06
Sun Mobility's battery swap solution to power Odysse's e-commute bike,2024-08-06
Tata Power gets LoI to acquire SPV in Odisha,2024-08-06
"Tata's Rs 27k-cr semicondoctor plant in Assam to become operational in 2025, create 27,000 jobs initially",2024-08-06
"Ola Electric Mobility Rs 6,145-cr IPO fully subscribed on Day 2",2024-08-06
"'Shoonya' campaign helped reduce pollution, will be expanded in future: Govt",2024-08-06
"As AI grows, so does its energy use: Data centers to double capacity amid 43% annual increase in electricity..",2024-08-06
"Around 3,37,900 MW power capacity to be added by 2032: MoS Shripad Naik",2024-08-05
IIT-Madras Research Park opens 1MW indigenous battery storage system,2024-08-05
Amara Raja Energy profit rises 26 percent Y-o-Y to INR 249 cr in Q1 FY25,2024-08-05
"India seeks duty concession on cars, commercial vehicles, machinery in FTA with Sri Lanka",2024-08-05
Atishi inaugurates new transformers in Delhi's Sriniwaspuri and Kalkaji for 24x7 electricity,2024-08-05
Better to get Chinese firms to invest in India to boost local manufacturing: Niti member Virmani,2024-08-05
River Mobility on expansion mode; aims to open 100 stores by March 2026,2024-08-05
"Awaiting policy framework promoting clean tech that replaces petrol, dieselcars: MSI Chairman",2024-08-05
Amara Raja Energy Q1 Results: Profit rises 26% YoY to Rs 249 crore,2024-08-05
Ola Electric Mobility IPO subscribed 35 pc on Day 1; retail portion fully subscribed,2024-08-03
"Telangana to provide free power supply to 30,000 govt schools",2024-08-03
"Electric motor parts maker EuroGroup Laminations enters India, signs JV in China",2024-08-03
"Hyundai, Tata, others lobby Indian state against hybrid support as Toyota rivalry deepens",2024-08-02
Audi's new China EV series won't have signature four-ring logo,2024-08-02
Northern India's dry spell drives national power demand up by 10%,2024-08-02
India's power consumption rises 3.5 pc to 145.40 billion units in July,2024-08-02
"TVS Motor Co sales up 9% at 3,54,140 units in July",2024-08-02
JSW MG Motor names 1st electric CUV as MG Windsor,2024-08-02
Chinese EV-makers rush in and upend a country's entire auto market,2024-08-02
"S Africa should look to India to address its energy crisis, think tank researcher says",2024-08-02
India's new EV policy not suitable for JLR at present: Tata Motors Group CFO,2024-08-02
"EESL, RISL join hands to promote energy efficiency in Rajasthan",2024-08-02
Transforming urban transport: Can electric buses lead India's green transit revolution?,2024-08-02
"India, World Bank sign $500 million agreement for Green National Highway Corridor project",2024-08-01
"Japan's Nissan, Honda to research software platform together",2024-08-01
"Abu Dhabi, Qatar wealth funds back Adani Energy's share sale of up to $1 billion, sources say",2024-08-01
"Off the grid as rain pounds city, discom says safety first",2024-08-01
BMW profits slip on weaker China sales,2024-08-01
Lectrix EV and Electric One collaborate to expand market reach in India,2024-08-01
Opinion: India relied on coal and gas power to cope with heatwave,2024-08-01
"Mahindra looks to add five-door Thar production capacity by 4,000 units per month",2024-08-01
MCA-Nepal signs contract for constructing 400 KV substation with India's Techno Electric Company,2024-08-01
Global battery market takes a hit: Investments down 20% amidst Chinese economic shifts,2024-08-01
India's nuclear power set for major expansion with 21 new reactors: Jitendra Singh,2024-08-01
Panasonic's battery unit Q1 operating profit sinks as sales drops,2024-07-31
"Uber, BYD partner to bring EVs to ride hailing platform globally",2024-07-31
Replus Engitech and Hero Future Energies sign EPC contract for 250MWh battery storage project,2024-07-31
"Adani Power's Q1 revenue soars to ₹14,717 crore, up 29% YoY",2024-07-31
State govt secures final FCA clearance for Shongtong hydro electric project: CM Sukhvinder Sukhu,2024-07-31
Servotech Power Systems Q1 PAT at Rs 4.48 cr,2024-07-31
"Steel ministry seeks probe into cheaper imports from China, Vietnam",2024-07-31
"Japanese automaker Nissan aims for sustainability, worker inclusivity",2024-07-31
US says start of new China tariffs will be delayed by at least two weeks,2024-07-31
Honda’s two-wheel Indian rivals leave it in the dust,2024-07-31
Stellantis ships to Europe first fully electric cars produced in venture with China's Leapmotor,2024-07-31
Lithium mining project in J-K example of failures of Modi govt: Congress,2024-07-31
"Singapore, US sign civil nuclear cooperation pact",2024-07-31
Nuclear regulator nod for fuel loading in PFBR at Kalpakkam,2024-07-31
Chhattisgarh: Around 200 small-scale steel plants shut down to protest power tariff hike,2024-07-31
"Big industrial projects worth Rs 81,000 crore get Maharashtra cabinet nod ahead of polls",2024-07-31
Torrent Power Q1 profit up 87 pc to Rs 996 cr,2024-07-31
"Adani Energy Solutions raises USD 1 bn in share sale, first since Hindenburg",2024-07-31
"E-bus supply in India to surge by up to 80% this fiscal, tenders boost deployment",2024-07-31
RECPDCL hands over NERGS-I Power Transmission Limited to Techno Electric,2024-07-31
"MapmyIndia alleges Ola copied its data, reverse engineered app to build Ola Maps",2024-07-30
"Delhi LG flags off 320 electric buses, says they will strengthen fight against pollution",2024-07-30
Meloni seeks better terms for Italian firms in China,2024-07-30
China's top leaders vow to support consumers and improve confidence in its slowing economy,2024-07-30
Wardwizard Innovations Q1 FY25 PAT at INR 2.41 cr,2024-07-30
"Adani to return to equity market with transmission business share sale, sources say",2024-07-30
California city unveils nation's first all electric vehicle police fleet,2024-07-30
China's State Grid breaks ground on $4.86 bln long-distance transmission line,2024-07-30
Skyrocketing power bills draw protests near Pakistan's capital,2024-07-30
ElectricPe raises $3 mn pre-Series A funding led by Green Frontier Capital,2024-07-30
Telangana CM attacks BRS over opposition to inquiry panel on 'irregularities' in power sector,2024-07-30
SP members stage walkout in UP Assembly over erratic power supply discussion,2024-07-30
Nepal becomes net electricity exporter for the first time in FY 2023-24,2024-07-30
Ola Electric fixes IPO price band at Rs 72-76; looks to start operations at gigafactory early '25,2024-07-30
Hindustan Zinc will explore avenues of zinc applications in batteries,2024-07-30
"Power Grid planning Rs 40,000-cr subsea interconnection with Middle East in 5 yrs",2024-07-30
"India to add 80 GW coal-based capacity by 2032, total investment pegged at Rs 6.67 lakh crore",2024-07-30
India's power generation capacity rose to 4.46 GW in 10 years: MoS Power,2024-07-29
Vedanta Nico signs pact for supplying nickel to US-based AEsir Technologies,2024-07-29
"China defends manufacturing push, says world needs more EVs",2024-07-29
Volkswagen is reeling in China. Can EVs help it grow in the US?,2024-07-29
Musk to discuss $5 billion xAI investment with Tesla board,2024-07-29
Italy and China sign a 3-year action plan as Italian leader Meloni tries to reset relations,2024-07-29
Pakistan seeks reprofiling of over $27 billion debt with friendly nations: Finance minister,2024-07-29
"Fidelity, Nomura line up bids for Ola Electric's India IPO, sources say",2024-07-29
"Ola Electric Mobility to launch IPO on Aug 2 to raise Rs 5,500 cr",2024-07-29
Need to take nuanced approach for FDI from China: Official,2024-07-29
A new wave of electric vehicles are ready to charge at 70 mph,2024-07-29
"PowerGrid Q1 net profit grows 3.52 pc to Rs 3,723.92 cr",2024-07-27
BHEL bags Rs 10k cr thermal project from Damodar Valley,2024-07-27
"EMPS 2024 targets over 560,000 EVs with enhanced ₹778 crore outlay",2024-07-27
"German auto supplier ZF to cut up to 14,000 jobs by 2028",2024-07-26
Mercedes profit plunges on weaker sales,2024-07-26
"China cuts key rate, doubles EV subsidies",2024-07-26
"Nuclear power surge: 21 new reactors to boost capacity by 15,300 MW",2024-07-26
"1,600 tonnes of lithium resources discovered in Karnataka",2024-07-26
Govt focus on privatisation robbing youths of job opportunities: Oppn in LS,2024-07-26
"Adani Energy Solutions posts Rs 1,190 cr loss in Q1",2024-07-26
GM co-leads $39 mln funding for EV battery materials startup Addionics,2024-07-25
"SoftBank-backed Ola Electric suspends car project to focus on scooters, bikes",2024-07-25
Private sector owns over 52 pc of installed power generation capacity of 446GW,2024-07-25
IEX Q1 Results: Net profit soars over 27% YoY to Rs 96 crore,2024-07-25
LGES in talks with Chinese material firms to make low-cost EV batteries for Europe,2024-07-25
Ford 2Q net income falls 4.7% as pretax profits drop at combustion engine unit due to warranty costs,2024-07-25
China starts work on Afghan copper mine long stalled by war,2024-07-25
"Japanese automaker Nissan lowers its profit forecast amid incentive, inventory woes",2024-07-25
"LGES cuts sales target on weak EV demand, flags US election risk",2024-07-25
Energy Transition and Confusing Signals,2024-07-25
CG Power and Industrial Solutions to pick up 55% stake in G G Tronics India,2024-07-25
Centre to install 5833 new EV charging stations along national highways,2024-07-25
Over 98 lakh consumers in Rajasthan benefit from free electricity scheme: Power minister,2024-07-25
"China's BYD widens EV lead over Tesla in Singapore, Southeast Asia, data shows",2024-07-24
Hyundai ties up with Charge Zone for high-speed EV chargers,2024-07-24
'Green power surge': Budget allocates ₹1.39 lakh crore to renewable and power sectors,2024-07-24
"India's power demand surges 8.3% in 1st half of 2024, coal dominates supply",2024-07-24
"Govt retains 14 pc rise in capital investment of Rs 67,000 cr by 8 power PSUs in FY25",2024-07-24
Ireland data centres consume more power than houses,2024-07-24
"In fuel-guzzling Saudi Arabia, electric cars pique interest",2024-07-24
Tesla's 2Q profit falls 45% to $1.48 billion as sales drop despite price cuts and low-interest loans,2024-07-24
Govt to open up nuclear power sector for private investments,2024-07-24
Electric Mobility Promotion Scheme to support up to 3.72 lakh EVs: Govt,2024-07-24
"Customs duty exemption on lithium, cobalt to aid growth of EV sector: Auto Inc",2024-07-24
IIT Bombay innovates to optimise fuel cell electric vehicle components,2024-07-24
Volkswagen is reeling in China; Can EVs help it grow in the US?,2024-07-23
China's Baosteel to buy out Nippon Steel's 50% stake in auto steel venture,2024-07-23
Union Budget 2024-25: Winners and losers from Modi govt's first budget after Lok Sabha elections,2024-07-23
"With US vehicle prices averaging near $50K, General Motors sees 2nd-quarter profits rise 15%",2024-07-23
"Budget 2024-25: Govt allocates ₹11 lakh crore for infrastructure, targets rural and flood management proje..",2024-07-23
Aviation regulator DGCA sets up internal working groups to develop norms for eVTOLs,2024-07-23
Economic Survey 2024: India needs to tackle dependence on China for critical minerals,2024-07-23
"Uproar in Rajasthan assembly over power cuts, fuel surcharge",2024-07-23
Porsche mulls stake in troubled battery maker Varta,2024-07-22
State govt will fill up 1.5 lakh vacant posts: Odisha Governor,2024-07-22
Renault CEO calls for flexibility in European EV transition timeline,2024-07-22
"Woman dead, 23 injured as DTC electric bus rams into metro pillar in west Delhi",2024-07-22
Iraq to import electricity from Turkey,2024-07-22
EESL to launch retail shops to distribute energy-efficient products,2024-07-22
"Embraer's Eve rolls out flying taxi prototype, cash needs covered until 2027",2024-07-22
Hero MotoCorp plans to roll out affordable EVs this fiscal,2024-07-22
"Affordable housing, infra growth, boost to manufacturing likely to be in focus of Budget: Assocham",2024-07-22
"Ashok Gehlot slams Rajasthan govt over 'unannounced power cuts', says people in distress",2024-07-20
Calcutta HC allows BJP's rally over alleged hike in electricity bills,2024-07-20
Haryana eases norms; consumers need not to share cost of electricity transformers,2024-07-20
"HRTC to purchase nearly 300 electric vehicles, replace 24 old Volvo buses: Deputy CM",2024-07-20
Power minister Manohar Lal reviews Himachal’s urban and power sector developments,2024-07-20
Zimbabwe's Kuvimba signs USD 310 mn lithium mine deal,2024-07-19
"Servotech Power Systems arm, Prateek Group sign agreement for development of EV charging stations",2024-07-19
Ford to invest $3 bn in Canada on 'Super Duty' pickup production,2024-07-19
"EU, Serbia to ink 'critical raw materials' deal",2024-07-19
"EV sales on track, but carmakers unlikely to hit US emission goals",2024-07-19
JSW Infrastructure net profit declines to Rs 297 cr in June qtr,2024-07-19
"Nepal, India, Bangladesh to sign tripartite power trading deal on July 28",2024-07-19
"India to ramp up electronics sector to $500 billion, 6 million jobs on the horizon: NITI Aayog",2024-07-19
Bridging the gaps for India’s energy transition,2024-07-18
'From losses to profit': Haryana's power sector transformation explored in new book,2024-07-18
Toshiba Group to invest 10 billion Japanese yen in India to expand capacity,2024-07-18
Premium buses run by private players to ply in Delhi-NCR from Aug,2024-07-18
US unveils Americas-wide plan to boost semiconductor production,2024-07-18
Recycling industry body demands zero duty on aluminium scrap imports,2024-07-18
EV sales growth stalls in Europe,2024-07-18
Record electricity demand met on Jul 16: Punjab Power Minister,2024-07-18
"DVC to be corporatised, divided into 3 entities keeping ownership intact",2024-07-18
"Suzuki unveils decade-long strategy for energy-efficient, carbon-neutral vehicles",2024-07-18
A Strong Budgetary Focus on Low-Carbon Public Transport Could be a Game-Changer for the Economy,2024-07-17
Current GST rate for PVs outdated; needs a relook: JSW MG Motor India CEO Emeritus,2024-07-17
Citroen signs MoU with Refex Green Mobility to procure 500 e-C3 EVs,2024-07-17
Power minister Manohar Lal pushes for renewable energy expansion in DVC visit,2024-07-17
EU countries divided on Chinese EV tariffs in vote,2024-07-17
"Singapore-Laos clean power deal stuck over transmission, sources say",2024-07-17
AIPEF demands restoration of old pension scheme for power sector employees,2024-07-17
Serbia greenlights disputed lithium mining project,2024-07-17
US to issue proposed rules limiting Chinese vehicle software in August,2024-07-17
Baltic countries notify Russia and Belarus they will exit the Moscow-controlled electricity grid,2024-07-17
Stockholm tests electric 'flying' ferry,2024-07-17
Suzuki outlines tech strategy for next 10 years for various markets including India,2024-07-17
Experts suggest Aadhaar number to better manage recycling of batteries,2024-07-17
"India's Ola Electric eyes lower valuation of $4.5 bln for IPO, sources say",2024-07-17
GVK Power and Infrastructure Ltd faces insolvency proceedings,2024-07-17
"Statiq and BPCL team up to power 2,800 new EV chargers across India",2024-07-17
Elon Musk's Tesla is on a hiring spree after mass firings,2024-07-16
Long-term policy support necessary for EV segment growth: Lohia,2024-07-16
Auto industry needs 2 lakh skilled people by 2030 to meet 30 pc EV adoption target: SIAM,2024-07-16
Hartek Group wins multiple 765kV transmission projects from PGCIL to boost national grid,2024-07-16
"Next round of talks for proposed trade, investments agreement between India, EU likely in September",2024-07-16
Tesla CEO Elon Musk appears to confirm delay in Aug. 8 robotaxi unveil event to make design change,2024-07-16
"Govt working on FAME III, implementation expected in near future: HDKumaraswamy",2024-07-16
Portugal's mining strategy may favour copper over lithium,2024-07-16
China says appealing US electric vehicle subsidises before WTO,2024-07-16
Indonesia's massive metals build-out is felling the forest for batteries,2024-07-16
"TotalEnergies, SSE to launch EV charging company in UK and Ireland",2024-07-16
The ripple effect of public transit on carbon footprint reduction,2024-07-16
Power tariff revised in Tamil Nadu,2024-07-16
Uttarakhand CM seeks Centre's nod for 21 new hydro electricity power projects of 2123 MW,2024-07-16
Delhi BJP stages protests outside discom offices over power tariff 'hike',2024-07-16
'Grid collapse' causes power outage in upper Assam,2024-07-16
"RAYS Power Infra adds 680 MW to portfolio in Q1, targets ₹1000 crore quarterly orders",2024-07-16
"Uttarakhand power sector gets boost with central support, RDSS progress reviewed",2024-07-16
India's data center capacity to surge to 17 GW by 2030; $27 billion invested in last three years,2024-07-16
"Tehri power complex set for major expansion, 2400 MW capacity underway",2024-07-15
BluSmart raises $24 million to drive expansion of EV fleet and charging hubs in India,2024-07-15
AI's insatiable energy use drives electricity demands,2024-07-15
SC to hear on July 15 KCR's plea against formation of panel to probe power sector 'irregularities',2024-07-15
Delhi BJP to protest against 'hike' in power tariff on Monday,2024-07-15
"EV Industry seeks incentives, funds for infrastructure, tax rationalisation from Budget",2024-07-15
NITI Aayog launches hackathon to accelerate zero-emission truck adoption in India,2024-07-15
"Adani Power, NTPC, JSW Energy in the race for Sinnar Thermal",2024-07-15
"Mercedes-Benz mulls assembling more EVs in India to meet zero emission, carbon neutrality goals",2024-07-15
Bounce Infinity partners Zapp EV for contract manufacturing,2024-07-13
"UAE's Ministry of Energy and Infrastructure, Emirates Transport to support green mobility",2024-07-13
Chilean lithium to be eligible for US tax break,2024-07-13
Essar Energy Transition to establish Europe’s first hydrogen-ready power plant by 2027,2024-07-12
Essar Energy Transition launches EET Hydrogen Power,2024-07-12
"CHARGE ZONE to install 500 new supercharging stations, boosting India’s EV infrastructure",2024-07-12
"Delhi mulls vertical forests, solar-powered EV charging infra to fight air pollution, climate change",2024-07-12
"Data centers to push India's power generation needs, $280 billion investment expected",2024-07-12
Automakers reduce prices of SUVs to boost demand,2024-07-11
Volkswagen may close Brussels factory as low EV demand hits Audi,2024-07-11
BP signs deal with mall owner Simon Property for over 900 EV chargers,2024-07-11
"Electric mobility startup Vidyut launches offline pre-owned EV sales, financing platform",2024-07-11
Power minister Manohar Lal reviews Chhattisgarh's power sector; pushes for cess-free hydro projects,2024-07-11
"Power bills rise with PPAC revision: Officials: AAP, BJP in fresh spat",2024-07-11
Policy support crucial signal of govt's commitment to 100 pc electrification: Ather Energy CEO,2024-07-11
China says launches probe into EU foreign subsidy investigations,2024-07-10
GE Power India gets order to supply main turbine spares,2024-07-10
Indian companies participating in construction of nuclear power plant in Bangladesh: Russia,2024-07-10
Methanol-powered ship to set sail for Europe's first 'green' route,2024-07-10
GMDC inks power purchase pact with GUVNL,2024-07-10
"Electricity bill scam: Delhi discoms urge consumers to exercise caution, follow safety tips",2024-07-10
"EV startup Fisker to recall more than 11,000 vehicles in latest setback",2024-07-10
"Bangladesh likely to purchase 40 MW electricity from Nepal within a month to be transmitted via India, tripa..",2024-07-10
India has the potential to be a key partner in diversifying critical mineral supply chains globally: US,2024-07-10
Audi mulls closing Brussels plant as EV demand falters,2024-07-10
JSW MG Motor joins hands with Shell for EV charging infra,2024-07-10
"Andhra govt floats whitepaper on power sector, targets previous YSRCP regime and suggests reforms",2024-07-10
"India races to build power plants in region claimed by China, sources say",2024-07-10
"UP tax sops recognise hybrid vehicles importance in cutting emissions, says Maruti",2024-07-10
Khattar for collective efforts for growth of power sector in NE,2024-07-10
India eyes energy deals with Rosneft and other Russian companies,2024-07-10
"India, Russia eye USD 100 bn trade by 2030, cooperation in energy, agriculture",2024-07-10
LOHUM Signs Black Mass Offtake Agreement with Recyclus,2024-07-09
India poised to secure long-term uranium supply from Russia,2024-07-09
Union Power Minister reviews ongoing projects in Arunachal Pradesh,2024-07-09
Lawsuit accuses Hyundai of faking US sales data for electric cars,2024-07-09
Suzuki JV with Continental Tire for new Vitara S-Cross series,2024-07-09
"Hyundai under pressure from Tata, Mahindra as USD 3.5 bn India IPO looms",2024-07-09
Italian electric two-wheeler brand VLF forays Indian market in partnership with KAW Veloce Motors,2024-07-09
"KKR to cut stake in Japan chip tool maker Kokusai Electric, sources say",2024-07-09
Honda to end vehicle production at one of its Thai auto plants,2024-07-09
Stellantis to expand hybrid vehicle line to meet growing demand,2024-07-09
BMW seeks lower import tariffs for China-made electric Mini,2024-07-09
China's BYD signs deal to open electric car plant in Turkey,2024-07-09
Spain's Acciona launches swappable battery electric vehicle,2024-07-09
Italian electric two-wheeler brand VLF forays Indian market in partnership with KAW Veloce Motors,2024-07-09
Congress stages protests over power tariff hike in Chhattisgarh,2024-07-09
Torrent Power arm to set up solar projects to supply power to ARS Steels,2024-07-09
'Tech in power': Arunachal to introduce self-meter reading via mobile app,2024-07-09
"Govt reopens application window for PLI scheme for ACs, LED lights for 90 days",2024-07-08
GE Power India bags order from NTPC,2024-07-08
Tesla investors to urge judge to reject record $7 billion legal fee in Musk pay case,2024-07-08
ER saves electrical energy worth over Rs 12 crore in first quarter of 2024-25: official,2024-07-08
Mercedes seeks to tap first-time luxury buyers in India with entry-level EVs,2024-07-08
BYD India appoints Rajeev Chauhan as VP of electric passenger vehicle business,2024-07-08
North India power demand soars 22% YoY amid heatwave: CRISIL,2024-07-08
Maruti Suzuki plans to dispatch 35% of total vehicle production via railways in 7-8 years,2024-07-08
"Nio CFO Feng steps down, EV maker appoints insider as successor",2024-07-08
Landslides snap surface communication to several Arunachal districts,2024-07-08
"NASCAR eyes carbon cut with electrification deal, EV prototype",2024-07-08
Fire NOC must for buildings higher than 15 metres to get electricity connection in Delhi,2024-07-08
"Fraudster dupes man of Rs 2.63 lakh by posing as EV company manager, held",2024-07-08
LOHUM CEO Rajat Verma calls for broader PLI schemes to propel India into global battery leadership,2024-07-08
"Torrent Power seeks shareholders nod to raise up to Rs 5,000 cr via equity shares",2024-07-06
Govt signs MoU to provide electric bicycles to self-help group women,2024-07-06
"IEX board reappoints SN Goel as CMD, promotes Rohit Bajaj as joint MD",2024-07-06
Volvo Cars' June sales rise on fully electric model boost,2024-07-05
Foxconn Chairman Young Liu to visit India this year,2024-07-05
Europe is slapping tariffs on Chinese electric vehicles - for now. Here's what to know,2024-07-05
Cement sector sees marginal growth of 2-3% in Q1 FY25: Report,2024-07-05
AIPEF urges Khattar to end privatisation in power sector,2024-07-05
Greaves Finance appoints P B Sunil Kumar as its new ED & CEO,2024-07-05
