headline,Date
Uno Minda all lit up with more content per car and focus on electric vehicles,2024-06-04
Volkswagen India enhances safety features in Taigun and Virtus models with 6 airbags standard,2024-06-04
Lumax and Italian ally gear up for new vehicle emission dynamics,2024-06-03
Battery Smart partners with Zepto to provide access to 1000+ EV battery swapping stations,2024-06-03
"Tesla recalling more than 125,000 vehicles to fix seat belt warning system",2024-06-01
India's Altmin in talks with Australia for lithium supplies,2024-05-31
Renault Group and Geely Holding launch Horse Powertrain Ltd. based in London,2024-05-31
Kinetic Engineering FY24 profit up 86% to INR 5.22 cr,2024-05-31
Battrixx and EVE Power join for battery energy storage system solutions,2024-05-30
China to invest more than USD 830 mn in solid-state battery research,2024-05-30
US tells owners to stop driving older Nissan vehicles over air bag concerns,2024-05-30
"Samvardhana Motherson FY24 net profit jumps reaches INR 1,444 cr",2024-05-30
Cummins India Q4 FY24 PAT up 76% to INR 562 cr,2024-05-30
Battery maker Blue Solutions plans 2 bn euro gigafactory in France,2024-05-29
Amara Raja Energy & Mobility Q4 FY24 PBT at INR 305.34 cr,2024-05-29
Volkswagen plans cheaper battery model 'from Europe for Europe',2024-05-29
Tesla vs Tesla: Court asks Tesla Power India to furnish dealer and product details,2024-05-28
Lyten distributes lithium-sulfur battery samples to Stellantis and others for evaluation,2024-05-28
Toyota showcases compact engines adaptable to different fuels,2024-05-28
Auto component makers to double investments as global supply chains shift from China to India,2024-05-27
Neuron Energy partners with Hexall Motors to power front wheel L5 category EVs,2024-05-27
"Rio Tinto, BHP to collaborate on electric haul truck trials in Pilbara",2024-05-27
"Hyundai Mobis to expand investment in EV parts, automotive chips",2024-05-27
Verkor gets over 1.3 bn euros in financing for Dunkirk EV battery gigafactory,2024-05-25
India's Bosch posts Q4 profit rise on higher demand,2024-05-25
Japanese auto supplier Exedy to invest USD 150 mn in Omega Seiki Mobility,2024-05-24
Valeo contributes to building sustainable mobility through remanufacturing,2024-05-24
"Uno Minda revenue grows 31%, PAT up 47%",2024-05-24
Valeo and Smovengo join to remanufacture Velib e-bike motors and batteries,2024-05-24
EV maker Tesla breaks ground on Megapack energy storage battery factory in Shanghai,2024-05-23
Lithium miner SQM swings to USD 870 mn loss as oversupply sinks prices,2024-05-23
Sundram Fasteners Q4 FY 24 PAT up 13.6% to INR 132.54 cr,2024-05-23
"Indo-Italian JV Mangla Cortubi opens R&D Center and Corporate Office at Palwal, Haryana",2024-05-23
Portuguese company eyes two lithium refineries in Iberia by 2030,2024-05-22
"Slowing EV uptake may delay Panasonic's EV battery expansion, says CEO",2024-05-22
AutoZone's quarterly profit beats estimates on demand for car parts,2024-05-22
Zimbabwe lithium miners table refinery plans under govt pressure,2024-05-21
Dubai mining firm plans to start Argentina lithium production next year,2024-05-21
Wheels India earmarks INR 200cr capital expenditure plan for FY25,2024-05-21
"BMW imported 8,000 vehicles into US with parts from banned Chinese supplier says Senate report",2024-05-21
"US NHTSA opens recall query into more than 51,000 Volkswagen EVs",2024-05-21
Israeli e-motor firm sets up production facility in India under its arm I.EVR Motors,2024-05-20
ASK Automotive Q4 FY24 PAT up 112% to INR 47.76 cr,2024-05-20
US regulator ends prelim review of Tesla's Model X over seat belt issues,2024-05-20
Lithium miners shake up trading to tackle wild price swings,2024-05-20
Government of Indonesia makes offer to Tesla for EV battery plant construction,2024-05-20
Steelbird Hi-Tech plans major expansion and new facility to boost helmet production,2024-05-19
India on mission to become world's leading producer of critical minerals: Hindustan Zinc Chairperson,2024-05-19
"GM, LG agree on USD 150 mn relief for Chevy Bolt EV owners over faulty batteries",2024-05-17
Chile to seek bidders for preferential pricing on lithium by July,2024-05-17
Siemens to sell electrical motors business Innomotics for USD 3.8 billion to US equity firm KPS,2024-05-16
MAHLE finalizes sale of its OEM thermostat business,2024-05-16
SK Innovation considering sale of battery materials unit SKIET,2024-05-16
EV components maker Matel raises USD 4 mn in funding,2024-05-16
Rane Holdings Q4FY24 net profit at INR 38.4 cr,2024-05-15
Push for new US lithium mine leaves some Americans wary,2024-05-15
"Coal India, NMDC exploring lithium mines overseas",2024-05-15
SAR Group’s Sumeet Tandon joins Neolite ZKW Lightings,2024-05-14
Sterling Tools Q4 FY24 PAT up 109% to INR 16.3 cr,2024-05-13
"Sterling Tools changes leadership roles to drive innovations, focus on new verticals",2024-05-12
US opens preliminary probe into Fisker's cars over brake system issue,2024-05-11
"US auto regulator opens probe into over 200,000 Ford vehicles on fuel leak risks",2024-05-11
Mitsubishi Motors told to pay USD 1 bn over US car crash,2024-05-10
US agency raises safety concerns on Ford SUV fuel leak recall,2024-05-10
Panasonic's battery unit misses annual profit estimate,2024-05-09
China issues draft guidelines to rein in lithium battery industry,2024-05-09
India considers incentives for lithium processing,2024-05-09
South Korea welcomes US decision to extend use of Chinese graphite in EVs,2024-05-09
Sona Comstar adopts 3-pronged strategy to beat China globally in EV parts supply,2024-05-09
Sujan ContiTech eyes top position in NVH products by 2028,2024-05-09
Ex-Tesla member partners with Indian EV maker to produce 98.5% efficient e-motors,2024-05-08
Eramine Sudamerica joins Argentine lithium race with Salta plant,2024-05-07
MS Dhoni-backed EMotorad’s e-cycle gigafactory almost ready,2024-05-07
BorgWarner secures additional eMotor business from Chinese EV maker XPeng,2024-05-06
Europe's auto suppliers reach the end of the road,2024-05-06
BorgWarner supplies Polestar BEV SUVs with eTVD systems,2024-05-06
Kolhapur has potential to be auto component mfg hub: Gadkari,2024-05-05
"Magna lags profit estimates, cuts annual sales forecast on supply chain snags",2024-05-04
Rane Brake Lining Q4 profit after tax rises 28%,2024-05-04
Automakers win extension on use of Chinese graphite in EV tax credits,2024-05-04
"Raymond's board approves demerger of engineering biz for its foray into aerospace, defence, EV",2024-05-03
Albemarle may lower capex if lithium prices stay low,2024-05-03
BorgWarner raises full-year 2024 adjusted profit outlook,2024-05-03
LTTS wins USD 48 mn deal with European auto parts supplier Forvia,2024-05-02
Albemarle profit just misses estimates on weak lithium prices,2024-05-02
"Sona Comstar to spend INR 1,200 crore to productionise EV orders",2024-05-02
Sona Comstar creates mergers & acquisition committee; appoints Praveen C. Rao as new Group CTO,2024-05-02
Exide Industries Q4 Results: Firm beats profit view on higher demand,2024-05-01
Uno Minda brings Clarton’s premium C80 trumpet horn to Indian aftermarket,2024-05-01
Sona Comstar FY24 PAT up 31% to INR 517 cr; Q4 net at INR 149 cr,2024-05-01
Sodium batteries from Michigan to challenge lithium’s grip,2024-04-30
Piaggio offers Ape electric 3W with battery subscription model for INR 2.59 lakh,2024-04-30
Codelco plans lithium exploration in Pedernales salt flat in late 2024,2024-04-30
"SK Innovation Q2 profit tops forecast, battery unit eyes EV demand recovery",2024-04-29
Saudi Arabia Pursues Lithium to Fuel EV Ambitions,2024-04-29
China aims to exert influence on Afghan mining sector via investments,2024-04-28
Tata Motors opens new CV parts warehouse in Guwahati,2024-04-26
Car parts maker Valeo posts lower first-quarter sales on weak EV demand,2024-04-26
Battery stocks’ rally may extend after USD 2 billion surge,2024-04-26
"Pavna readying new plant in Hosur for TVS Motor, Ola Electric",2024-04-25
"Chinese EV battery maker CATL unveils LFP battery with 1,000 km range",2024-04-25
Tata Motors launches innovative Harman Ignite Platform in its passenger vehicles,2024-04-25
"ICAT partners with Twin Health for sustainability, staff wellbeing",2024-04-25
Tata Motors files 222 patent applications and secures 333 patents in FY24,2024-04-25
Sokudo Electric to build in-house motor and controller plant to boost E2W R&D,2024-04-25
"ASK Auto forms JV with AISIN Group to enter domestic, global car parts aftermarket",2024-04-25
US advances review of Nevada lithium mine amid concerns over endangered wildflower,2024-04-24
Chargeup to bolster network by adding 1500 new partner stations,2024-04-24
Auto parts seller LKQ cuts 2024 sales forecast as warm weather slows demand,2024-04-24
"RCRS innovations files for IPO, aims to expand battery manufacturing",2024-04-24
"Reliance, JSW Neo Energy and 5 others bid for govt incentives to set up battery manufacturing units",2024-04-24
"Capex for EV components to exceed INR 25,000 cr in 3-4 years: ICRA",2024-04-23
"Auto supplier Adient cuts jobs, transfers roles in Europe to shave costs",2024-04-23
Ecofy and Vidyut join to offer subscription-based battery-as-a-service model for EV sales,2024-04-23
"Pavna Industries inks deal with Ola Electric to supply ignition switches, latches for EVs",2024-04-22
Log9 rebrands mobility biz as Amphion for holistic EV asset management,2024-04-22
Sona Comstar opens plant in Mexico to meet N. American demand for BEV parts,2024-04-22
Kinetic Engg targets INR 250-cr revenue this fiscal; in process of raising INR 50 cr for EV arm,2024-04-22
Auto supplier Forvia posts organic sales growth for Q1 on strong N.America,2024-04-19
Lithium Americas to raise USD 275 mn for Thacker Pass mine,2024-04-18
Volvo Group member SDLG opens facility to produce wheel loaders in Bengaluru,2024-04-18
"Talbros Automotive's JV firm secures order worth INR 1,000 cr",2024-04-18
Sterling Tools signs MoU with South Korea’s Yongin for EV components facility,2024-04-18
Ramkrishna Forgings to supply power train components to US' largest EV producer,2024-04-18
"Vedanta secures 11-year INR 3,900 cr loan from PFC",2024-04-18
"Toyota recalls Prius cars, halts orders due to door handle fault",2024-04-17
Global sales of BEVs still far away from justifying high investments: Mahle Group CEO,2024-04-17
Codelco CEO vows to pursue community buy-in over lithium expansion,2024-04-17
Auto battery makers shine on EV prospects,2024-04-17
"Expecting ROCE to be higher than 20% in long run: Sunil Bohra, Uno Minda",2024-04-16
Nissan shows in-construction all-solid-state battery pilot line in Japan,2024-04-16
Tesla supplier Piedmont Lithium gets key North Carolina mining permit,2024-04-16
"Copper output at Chile's Codelco set to rise this year, CESCO says",2024-04-16
"Metals whipsawed as US, UK sanctions on new Russian supplies rattle LME",2024-04-16
Jaguar develops energy-storage unit using Range Rover batteries,2024-04-16
"US opens probe into 3,322 GM Cadillac Lyriq EVs over loss of brake assist",2024-04-15
Iron ore rangebound as investors await more China data,2024-04-15
Leasing of lithium-ion batteries for 3-wheelers to be rolled out soon in Kolkata,2024-04-15
Uno Minda appoints Rakesh Mehta as Chief Human Resource Office,2024-04-14
California battery plant is among world's largest as power storage booms,2024-04-13
"US topples China as Taiwan's largest export market due to chips, AI demand",2024-04-13
"China March iron ore imports edge up, steel exports near 8-year high",2024-04-13
China's battery storage capacity growth likely to slow in 2024,2024-04-12
China's battery storage capacity growth likely to slow in 2024,2024-04-11
Vulcan Energy starts its first lithium chloride production in Germany,2024-04-11
Uno Minda lays foundation for INR 542-cr greenfield alloy wheel plant in Haryana,2024-04-10
Porsche partners with ClearMotion for its smooth suspension tech,2024-04-10
Ultraviolette offers new warranty structure for F77 battery and drivetrain,2024-04-09
"Musashi appoints Naoya Nishimura as CEO for India, Africa region",2024-04-09
"US says SK Battery faces USD 77,200 in fines over employee health hazards",2024-04-09
"AI could add 1 million tons to copper demand by 2030, says Trafigura",2024-04-09
Advik acquires business assets of UK-based Aceleron Energy for advanced Li-ion batteries,2024-04-08
Hyundai Motor and Kia sign MoU with Exide Energy for EV expansion in India,2024-04-08
India needs at least 1 mn fast chargers to adopt EVs by 2030: Amitabh Kant,2024-04-08
"ICICI Bank provides INR 2,675-crore debt facility to Tata Steel for three years",2024-04-08
Nippon Paint unveils Mastercraft for automotive aftermarket body and paint work,2024-04-06
"Japan to expand Russia-bound export ban to li-ion batteries, industrial items",2024-04-05
"Morocco expects more EV battery investments, minister says",2024-04-05
Sigma Lithium CEO won't sell the company at current lithium prices,2024-04-05
US closes investigation into Toyota Highlander steering wheel problems without seeking a recall,2024-04-04
"Centre to develop plant for recycling lithium-ion batteries, e-waste in Uttarakhand",2024-04-03
NCLAT dismisses Sundaram Brake's plea against CCI cease and desist order on railways tendering,2024-04-03
Sona Comstar receives second PLI certification for E2W hub wheel motor,2024-04-03
Sigma Lithium outlines USD 100 million investment plan to double output in Brazil,2024-04-02
LTO batteries of Log9 Materials receive BIS certification,2024-04-02
"Govt pushing ACC battery storage scheme, budget hiked 6x in last few years: Official",2024-04-02
"Uno Minda appoints Vivek Jindal as Director, and A.G Giridharan as CEO-SCS domain",2024-04-01
Indian Oil ropes in Panasonic for manufacturing cylindrical lithium-ion cells in India,2024-04-01
JSW Steel commissions hot strip mill with 5 million tonnes capacity at Karnataka plant,2024-03-30
"Ask automotive rejigs its senior management, appoints Vashisth Kumar Tripathi as VP- Engineering",2024-03-30
Adani's copper unit in Mundra begins operations,2024-03-29
"Schaeffler India re-appoints Harsha Kadam as MD, CEO",2024-03-29
ZF Rane Automotive India acquires TRW Sun Steering Wheels,2024-03-29
Mazda and Panasonic's energy unit sign auto battery supply agreement,2024-03-29
"India to send teams to Chile seeking lithium and copper assets, source says",2024-03-29
"Chile needs to finalize more lithium plan details to spur investment, miners say",2024-03-28
Role of Batteries in Clean Energy Transitions,2024-03-27
"Localization of EV parts without production scalability may not help cut EV price, says President, Amara Raj..",2024-03-27
Li-Cycle to cut 17% of staff amid battery recycling growing pains,2024-03-27
Hindustan Zinc aims to have 30% women across levels,2024-03-27
"Uno Minda subscribes 15,75,900 equity shares in Uno Minda Tachi- S",2024-03-26
"Renault in advanced talks with partners to recycle batteries, says executive",2024-03-26
Scholz hails Northvolt factory as sign of Germany's industrial appeal,2024-03-26
"Indonesia's Antam to start building new nickel smelter, HPAL plant in 2025",2024-03-26
Chile lithium miner SQM spars with China partner over Codelco deal,2024-03-26
"Some decline in EV development but trend remains, Northvolt CEO says",2024-03-25
America's lithium laws fail to keep pace with rapid development,2024-03-25
Pilbara Minerals and China's Ganfeng agree to study for lithium chemical plant,2024-03-25
"Vedanta says projects pipeline in place to add USD 6 bn to topline, USD 2.5-3 bn to EBIDTA",2024-03-23
Uno Minda technical pact with StarCharge to produce EV supply equipment in India,2024-03-22
Spark Minda rolls out million 2W keyless system for Indian and global markets,2024-03-22
"India's NMDC exploring lithium assets in Africa and Australia, source says",2024-03-22
Chile's SQM updates shareholders over delayed Codelco lithium deal,2024-03-22
Hindustan Zinc may put off demerger,2024-03-22
"Bharat Forge fined under Factories Act, 1948",2024-03-22
Naveen Jindal takes charge as President of Indian Steel Association,2024-03-22
Bharat Forge executes allotment of INR 125cr non-convertible debentures,2024-03-21
Li-Ion battery manufacturer RCRS Innovations to invest INR 50 cr to scale capacity,2024-03-21
Uno Minda gains 50.1% stake in Buehler Motor GmbH,2024-03-21
Rio Tinto to invest USD 350 million in Argentina lithium project,2024-03-20
Samvardhana Motherson’s subsidiary MSSL Mideast to acquire Yachiyo India Manufacturing,2024-03-20
India's first battery storage gigafactory to start operating by October,2024-03-19
Neuron Energy and Urja Mobility join for innovative battery leasing solutions,2024-03-19
"Uno Minda launches 4W rear view mirror for enhanced road safety, driving experience",2024-03-19
"China lags in efforts to achieve 2025 green steel goals, analysts say",2024-03-19
Startup offers EV firms greener graphite in alternative to China,2024-03-19
Harish Lakshman to take over as Chairman of Rane Group after L Ganesh retires on March 31,2024-03-18
"TSMC considering advanced chip packaging capacity in Japan, sources say",2024-03-18
Sona Comstar produces 400 mn differential gears and 6 mn assemblies,2024-03-18
China's Jan-Feb aluminium output climbs amid higher profit margins,2024-03-18
CATL reports 22% revenue growth in 2023; consolidates position in EV battery market,2024-03-16
Electrifying vision: Outer Ring Road in Delhi to get an electric-vehicle charger every 5km,2024-03-16
It’s too late to China-proof the lithium supply chain,2024-03-15
IndiGrid to build 180 MW battery storage system in Gujarat,2024-03-15
Biden opposes Nippon Steel takeover of US Steel,2024-03-15
US government to lend Lithium Americas USD 2.26 bn for Nevada's Thacker Pass mine,2024-03-15
SAIC's MG to open second Europe parts centre by the summer,2024-03-15
EV makers will have to give 3-year warranty on batteries,2024-03-15
"Bharat Forge plans to raise up INR 3,750 mn via NCDs and INR 1,250 mn through term loan",2024-03-15
China's Nio and CATL team up to develop longer life batteries,2024-03-14
"Uno Minda allots 55,600 equity shares to employees under stock option scheme",2024-03-14
India set to become exporter of forged wheels used in railways: Ashwini Vaishnaw,2024-03-14
China EV maker Nio has completed 40 mn battery swaps so far,2024-03-14
"CEO's Take on 2024: Cost efficiency and tech skills make India a global force in auto parts sector, says Nir..",2024-03-14
Day not far when India becomes global semiconductor hub: PM Modi,2024-03-14
IRP to supply E3W motor controllers to Mahindra Last Mile Mobility,2024-03-13
Ather drops battery of upcoming Rizta scooter from 40 feet height. Here's what happened,2024-03-13
Teck Resources mulls British Columbia battery recycling plant,2024-03-13
ArcelorMittal to buy 28.4% stake in Vallourec for about USD 1 bn,2024-03-13
Lohum raises USD 54 million to fuel its market expansion,2024-03-13
Steelbird to invest INR 250 cr on new plant in TN; launches commemorative helmet for 60th anniversary celebr..,2024-03-13
First chip from Dholera plant by 2026 end: PSMC chairman Frank Huang,2024-03-13
Pilbara Minerals signs spodumene supply deal with China's Sichuan Yahua,2024-03-12
Battery tech startup Lohum raises USD 14 mn in funding,2024-03-12
Revent with ECS Mobility opens manufacturing facility in Haryana,2024-03-12
Australia's Core Lithium CEO to step down amid strategic review,2024-03-12
Continental CFO Katja Garcia Vila not to seek extend contract,2024-03-12
"CEO's Take On 2024: Demand for feature-rich, safe, connected and electric vehicles to drive auto parts indus..",2024-03-11
Venture Catalysts and Anicut Capital Invest INR 4.75 cr in Attron Automotive,2024-03-11
"US opens probe into 250,712 Honda vehicles over braking issues",2024-03-11
Cattini India opens new facility in Pune,2024-03-11
US mulls blacklisting CXMT to curb China's chip advance,2024-03-11
"Biliti Electric begins to build facility to produce battery packs, E3Ws in Hyderabad",2024-03-11
"Gulf oil giants Saudi Aramco, Adnoc set sights on lithium",2024-03-09
ED attaches assets worth INR 367 crore in Bhushan Steel 'bank fraud' case,2024-03-09
Intangles Lab launches Diesel Particulate Filter (DPF) technology,2024-03-08
"Vedanta unveils campaign to encourage women participation in metals, mining",2024-03-08
Centre extends procurement preference for locally made steel by six months,2024-03-08
Servotech Power Systems sets up facility to produce EV charger components,2024-03-07
"Ravi Sharma joins Minda Corporation as Head of Group Communication, Branding",2024-03-07
Planning to install a new touchscreen infotainment in your car? It could prove dangerous. Here's why,2024-03-07
"Italy's Iren, Australia's Altamin sign MoU for lithium recovery",2024-03-07
"ACMA awards 59 companies for excellence in production, innovation, localisation, exports",2024-03-07
Exide Industries further invests nearly INR 40 cr in advanced chemistry battery cells making arm,2024-03-07
Ganfeng Lithium plans to buy stake in Proyecto Pastos Grandes,2024-03-06
Toyota acquires Primearth to strengthen EV battery mass production capabilities,2024-03-06
Plastic CNG tanks and car doors: A shift in India's automotive paradigm?,2024-03-06
Three veterans join leadership team of Lohum Cleantech,2024-03-05
Frontier Lithium surges on JV with Mitsubishi for Canadian operations,2024-03-05
Frank Huber to join Marelli as EVP and President of Automotive Lighting & Sensing,2024-03-05
"Panel to examine auto cos' requests for quarterly incentives, more components under PLI: Official",2024-03-04
Chinese battery giant CATL looks to set up R&D centres in Hong Kong to underpin technology exports,2024-03-04
"Australia, Indonesia should team up for battery supply chains, ACEN CEO says",2024-03-04
India to be on high-stake global stage of chip makers in 5 years: IT Minister Ashwini Vaishnaw,2024-03-04
Rio Tinto CEO bullish on lithium but not eyeing big acquisitions,2024-03-04
"Yellen visits US lithium site in Chile, eyes progress on green transition",2024-03-03
Demand for key minerals to soar with growth of EVs,2024-03-03
Iron & steel industry pins hope on budget announcements,2024-03-02
"NMDC iron ore output, sales whizz past 40 million tonnes in April-Feb period",2024-03-02
"CEO's Take On 2024: India to emerge as leading domestic consumer and global supplier of EV parts, says Harsh..",2024-03-01
"Murugappa Group arm-led JV to invest INR 7,600 cr to build OSAT facility in Gujarat",2024-03-01
Valeo lowers sales targets for 2025 as EV growth stalls,2024-03-01
"ZF opens first zero-emission factory in Klasterec, Czech Republic",2024-03-01
"Indonesian official says current nickel price will benefit miners, smelters",2024-03-01
Government clears 3 semiconductor manufacturing projects worth Rs 1.3 lakh crore,2024-03-01
SC dismisses Vedanta's plea against closure of copper smelting plant in Thoothukudi,2024-03-01
"Cabinet greenlights Tata’s INR 91,000-crore chip foundry proposal",2024-03-01
Auto industry to invest USD 7 bn in 5 years to deepen parts localisation,2024-03-01
CATL and BYD target 50% battery price cut this year to make EVs affordable,2024-02-29
China lithium carbonate futures extend rally on supply concerns,2024-02-29
Chile's SQM posts profit down 82% as lithium prices slide,2024-02-29
Yamaha Motor produces 3 mn Performance Damper since 2004,2024-02-29
"Vedanta Group eyes USD 6 bn EBITDA in FY25, reiterates guidance on operational, profitability targets",2024-02-29
No Helmet? Danger Is Closer Than It Appears,2024-02-29
"ACMA‘s Global Summit and Expo places India at the forefront of EV parts production, innovation",2024-02-28
Brembo brakes for all the 2024 Formula 1 grid,2024-02-28
Inntot Technologies deploys 5 lakh digital radio and audio products in vehicles,2024-02-28
Tata's UK electric car battery plant to be in Bridgwater,2024-02-28
Exicom Tele-Systems IPO subscribed 10 times on first day of offer,2024-02-28
Quantum Energy partners with Battery Smart for swappable batteries,2024-02-27
Schaeffler to build new facility for e-mobility solutions in US,2024-02-27
Israeli battery tech startup Addionics to build USD 400 mn U.S. plant,2024-02-27
ACKO partners with Hero MotoCorp for removable EV battery warranty plan,2024-02-26
Log9 Materials partners with ETO Motors to power e3Ws with advanced battery tech,2024-02-26
They make motors to drive EV costs down,2024-02-26
Skoda Auto Volkswagen India awarded platinum rating for Green manufacturing warehouse,2024-02-26
Hyundai and Kia’s first European EV to have Posco traction motor core,2024-02-26
Schaeffler Group reappoints CEOs of both automotive divisions,2024-02-26
Japan takes Taiwan's helping hand on long road to chip revival,2024-02-25
Toyota Kirloskar Auto Parts qualifies for incentives under PLI Scheme,2024-02-24
"Kalyani Steels signs MoU with Odisha govt for manufacturing unit, to invest INR 11,750 cr",2024-02-23
"Brembo enters Thailand with new production site, to invest EUR 40 mn",2024-02-23
Sona Comstar gets certification under auto PLI scheme,2024-02-23
Australia's lithium producers see signs market is stabilising,2024-02-22
AMG cuts 2024 profit target as low lithium prices weigh,2024-02-22
SQM venture arm invests USD 9.4 mn in UK EV battery recycling firm Altilium,2024-02-22
Toyota Alabama powers up new i-FORCE engine line,2024-02-22
CCI approves Minda Corporation's stake purchase in Pricol,2024-02-21
Vibhor Steel Tubes surges 193% in debut trade,2024-02-21
Hindalco-owned aluminium company Novelis to launch US IPO,2024-02-21
"Tata Steel, JSW Steel among bidders for mines under commercial coal block auction",2024-02-21
EV startup Pravaig wins deal to export batteries to Greece,2024-02-20
Ramkrishna Forgings bags USD 220 mn deal to supply to LV segment in N America,2024-02-20
Antolin develops new lighting system to improve driver vision for safer night driving,2024-02-20
US awards USD 1.5 bn to GlobalFoundries for semiconductor production,2024-02-20
Jai Saraf may bid for VedantaSteel biz against ex-employer,2024-02-20
Tata Group looking for Taiwanese partner for Dholera semicon plant,2024-02-20
Remsons enters into 50:50 JV with Daiichi for auto electronics,2024-02-19
Auto parts supplier Forvia to cut staff in Europe,2024-02-19
French recycling plant on fire housing 900 tonnes of lithium batteries,2024-02-19
Tesla Power India plans to recruit over 2000 employees across various departments,2024-02-19
BorgWarner to supply eMotor to Chinese smart EV company XPeng,2024-02-19
Tokyo Steel to keep product prices unchanged in March,2024-02-19
French recycling plant on fire housing 900 tonnes of lithium batteries,2024-02-19
"SoftBank's Son is seeking about USD 100 billion for AI chip venture, Bloomberg reports",2024-02-17
Tata Group mulls battery business spinoff,2024-02-16
Sodion Energy unveils India's first Sodium Ion Battery; Starter battery to come with 10 yr warranty,2024-02-16
"Confident of delivering 1.5x industry growth in the medium to long term: Sunil Bohra, UNO Minda",2024-02-16
EV OEMs look for new electrode active material suppliers: GlobalData,2024-02-16
"India steel mills most at risk from EU carbon plan, Goldman Says",2024-02-16
Tata group considering spinoff and listing of battery business Agratas Energy Storage Solutions,2024-02-16
Continental to reduce R&D staffing in automotive division,2024-02-15
Japan chipmaker Renesas to buy software firm Altium for USD 5.9 bn,2024-02-15
Japan's Nidec picks chief of automotive motor unit as new CEO,2024-02-15
"Sony India introduces new car AV receiver XAV-AX8500 at INR 99,990",2024-02-15
"Govt says INR 12,900 cr invested under PLI scheme for specialty steel",2024-02-15
"Electronics parts PLI: Centre, companies get on call with INR 20,000 cr outlay on the agenda",2024-02-15
"ZF opens new plant in TN, looks to grow with focus on EVs, exports",2024-02-15
Harman’s Pune factory is a manufacturing overachiever,2024-02-14
Titan Lithium to set up AED5 billion lithium processing plant in KEZAD,2024-02-14
"Chipmaker GlobalFoundries forecasts Q1 results below estimates, shares drop",2024-02-14
Bosch posts Q3 profit climb on healthy auto parts demand,2024-02-14
The real Hyundai Motor stands up at battery PLI pre-bid round,2024-02-14
"JSW Steel, JFE Corporation to set up electrical steel facility in India with INR 5,500 crore investment",2024-02-14
Revenue growth in auto component industry to moderate to 5-7% in FY2025: ICRA,2024-02-13
"Reliance, Mahindra, JSW among participants in battery PLI pre-bid meeting",2024-02-13
BorgWarner secures boosted dual inverter business with Chinese OEM,2024-02-13
"JSW Steel signs JV with Japan-based JFE Steel, to invest INR 5,500 cr in K'taka plant",2024-02-13
Australia's International Graphite to commission USD 8 mn graphite plant,2024-02-13
"Are EVs environment friendly: The problem of lithium & nickel extraction, battery recycling",2024-02-12
Spark Minda gets order to produce smart key systems for 2W OEM in India,2024-02-12
JSW Steel gets service tax relief on ore purchases,2024-02-12
Cancelling of Tata Steel deal lifts TRF shares to 8-year high,2024-02-12
Gautam Adani secures ore for world’s largest single-location copper smelter in Gujarat,2024-02-11
Growth momentum to continue amid positive economic scenario: JK Tyre,2024-02-11
Vedanta Resources makes upfront payment of USD 779 mn to bondholders under restructuring exercise,2024-02-11
"BorgWarner forecasts 2024 profit, revenue below estimates",2024-02-10
Magna forecasts 2024 profit below estimates as EV makers cut production,2024-02-10
Duke Energy to remove Chinese battery giant CATL from Marine Corps Base,2024-02-10
Elon Musk’s Tesla can apply for battery PLI sops: Heavy Industries Ministry,2024-02-09
Steelbird sells 80 lakh helmets globally in 2023,2024-02-09
"Foxconn invites bids to construct INR 1,200cr plant in Karnataka",2024-02-09
Japan offers USD 300 mn backing for chip research organisation,2024-02-09
BorgWarner signs deal with FinDreams Battery for LFP battery packs production,2024-02-09
GM appoints former Tesla executive as VP of battery unit,2024-02-09
Continental completes 1 mn trips on its automated tyre braking test facility,2024-02-09
Continental showcases fusion of sustainability and strength in tyres at Bharat Mobility Expo 2024,2024-02-09
ASK Auto to produce die casted 2W alloy wheels in partnership with LIOHO of Taiwan,2024-02-08
LG Energy plans to sell batteries to more EV car makers in India,2024-02-08
‘UP working to realise PM’s vision on semiconductors’,2024-02-08
ZF Launches US production of PowerLine CV transmissions,2024-02-08
"GM head holds talks with Samsung, LG execs over EV battery, auto parts",2024-02-08
"Tata Steel, TRF call off amalgamation scheme",2024-02-08
Varroc Q3 FY24 PAT up at INR 383.9 cr,2024-02-08
Ola Electric considers bid for lithium mining rights,2024-02-07
Uno Minda Q3 FY24 PAT up 19% to INR 193 cr,2024-02-07
GFCL EV Products to invest INR 6k cr in next 4-5 yrs to ramp up production,2024-02-07
Lumax Cornaglia Auto Tech opens new plant for emission products in Pune,2024-02-07
JK Tyre Q3 FY24 PAT at INR 227 cr,2024-02-06
Ramkrishna Forgings secures USD 13.16m contract from North America,2024-02-06
Omega Seiki partners with Attero for lithium-ion battery recycling,2024-02-06
Global aftermarket presents USD 35 bn exports opportunity: ACMA-EY Study,2024-02-06
"SAIL's IISCO steel plant may infuse INR 20,000-24,000 crore in Bengal",2024-02-06
ASK Auto Q3 FY24 PAT up 71%,2024-02-06
Greenfuel Energy partners with lithium battery company EVE Energy,2024-02-06
Bharat Mobility Expo 2024: ZF showcases future-ready products,2024-02-05
"UK battery EV sales hit 1 million mark, but help needed",2024-02-05
S.Korean battery exports fall 1.6% amid slowing EV demand,2024-02-05
Adani Group's USD 1.2-bn copper plant to boost India's metal production,2024-02-04
Rosmerta unveils driver monitoring systems at Bharat Mobility Global Expo 2024,2024-02-04
"Apollo Tyres rolls out ‘Trumigo’, a digital initiative for doorstep car servicing",2024-02-03
