headline,Date
"JSW MG Motor India aims to recreate ‘Maruti Movement', to be market leader in NEVs",2024-03-21
Renault CEO urges 'Marshall Plan' for Europe electric vehicles,2024-03-20
Electric scooters to get costlier in the next two weeks,2024-03-19
"Tesla shares gain after Model Y price hike in US, Europe",2024-03-19
Vision EQXX delivers energy efficiency of 7.4 kWh/100 km on e- journey from Riyadh to Dubai,2024-03-19
Nissan and Mitsubishi to explore business in mobility services with EVs,2024-03-19
Revfin partners with Sun Mobility to deploy 1 lakh EVs to strengthen last mile mobility,2024-03-18
India’s new EV policy will be in sync with FTA momentum,2024-03-18
"New scheme to boost EV adoption, manufacturing in India: Hanif Qureshi",2024-03-18
"Tata, Maruti may remain mass market kings in electric car sales",2024-03-18
"Govt plans to roll out e-buses in all cities, some long routes: Gadkari",2024-03-18
Top auto companies seek to introduce one electric car a month in next two years,2024-03-18
"Should Tata, Mahindra, and other Indian automakers worry about Tesla & co.",2024-03-17
"Amid booming EV sales in India, a nagging issue: Who will service your car?",2024-03-17
CATL reports 22% revenue growth in 2023; consolidates position in EV battery market,2024-03-16
Electrifying vision: Outer Ring Road in Delhi to get an electric-vehicle charger every 5km,2024-03-16
"Limited units allowed for imports, mandatory localisation: New E-Vehicle Policy could be a win-win",2024-03-15
Nissan and Honda sign MoU on EVs partnership,2024-03-15
"EV transition to hit Haryana, Maharashtra, and Tamil Nadu the most. Here's why",2024-03-15
"Localisation, warranty norms stricter in Electric Mobility Promotion Scheme",2024-03-15
Musk visits Tesla's sabotage-hit German factory,2024-03-14
"EMPS: Recertification of OEMs, vehicles a pain point in new subsidy scheme",2024-03-14
"EVs are 59% less likely to break down, says Start Rescue",2024-03-13
Lohum raises USD 54 million to fuel its market expansion,2024-03-13
Tesla official talks up Southeast Asia expansion as China's BYD pulls ahead,2024-03-13
E-Car sales fall to 5-month low in February despite steep price cuts,2024-03-13
Recordent signs MoU with global EV body to build credit bureau for EV businesses,2024-03-13
Tesla's German gigafactory reconnected to grid after week-long outage,2024-03-12
"Xiaomi to start deliveries of its first EV model, shares soar",2024-03-12
Subsidy stuck in EV policy slow traffic,2024-03-11
"EVs are more economical in India, but they are facing big hurdles",2024-03-10
Car models crowd in as EVs spark in India,2024-03-10
Ways To Charge Your EV (Electric Vehicle) Easily,2024-03-10
German federal prosecutors to probe Tesla plant sabotage,2024-03-09
"Tesla's German plant to restart next week, says works council head",2024-03-09
"EVs beat internal combustion engines on total cost in India, yet face adoption hurdles",2024-03-09
"EVs are not the sole solution for auto industry, says Toshihiro Suzuki",2024-03-08
"Hike tariffs on Chinese EVs, Senate Democrats urge Biden administration",2024-03-08
"Volkswagen starts pre-sales of new ID.7 Tourer in Europe at EUR 54,795",2024-03-08
"EVs will be cheaper to produce than gas-powered vehicles by 2027, Gartner says",2024-03-08
2024 Audi Q4 55 e-tron mid-model refresh arrives with more power and range,2024-03-08
"Asia Brake 2024: Insights on EV challenges and price war  in the US, EU, China and ASEAN markets",2024-03-08
EV maker Rivian faces turning point with debut of cheaper R2,2024-03-07
BLive initiative to support women entrepreneurs in EV sales,2024-03-07
Volvo Car India launches new variant of XC40 Recharge at INR 54.95 lakh,2024-03-07
Servotech Power Systems sets up facility to produce EV charger components,2024-03-07
FAME-II Scheme extended by 4 months with INR 500 cr boost,2024-03-07
"Opinion: Can e-mobility become new normal; EVs have to be the choice, not an alternative",2024-03-06
Chinese EV maker Aiways talking to investors for export-only approach,2024-03-06
"Audi charging hub in Frankfurt is easy, fast, and without barriers",2024-03-06
"Chinese EV maker BYD looks to ‘stabilise’ itself in India, aims to cover 90% market in INR 30 lakh plus ..",2024-03-06
Motovolt unveils multi-utility e-scooter M7 developed with German technology at INR 1.22 lakh,2024-03-05
Tesla shares skid after China sales fell to the lowest level in over a year,2024-03-05
Is the EV market ready to remove the mask of subsidies?,2024-03-04
"Tata, Mahindra, and Ola eye double benefit of Auto PLI and FAME with early approvals",2024-03-04
China's BYD prices new version of best-selling EV lower than predecessor,2024-03-04
Production of MINI Countryman Electric begins at BMW Group Plant Leipzig,2024-03-04
The politics and economics behind Biden's China-car espionage probe,2024-03-02
Ather's Rizta family scooter coming this April 6: Here's what we know so far,2024-03-02
"EV startup Fisker raises going concern doubts, shares plunge",2024-03-01
"Tesla Roadster 2025 to make 0-60 mph in less than a second with SpaceX tech, says Elon Musk",2024-03-01
"Electrified vehicles are becoming more popular in US, survey says",2024-02-29
The future of mobility: Innovations in fuel aggregation and congestion monitoring,2024-02-29
Opinion: How EVs can accelerate Intelligent Transportation Systems in Indian commercial logistics sector,2024-02-28
"China's Changan in talks to take over struggling EV maker Human Horizons, report says",2024-02-28
Cupra boosts EV accessibility with CUPRA Born price reduction,2024-02-28
Greaves to launch top of the line model in its quest to 'democratise' electric mobility; taps connected tech..,2024-02-28
"Apple cancels work on electric car, source says",2024-02-28
EV Inc plans to soup up pay engine for talent retention,2024-02-28
Skoda Auto to assemble EVs in India latest by 2027,2024-02-28
Log9 and Trinity Cleantech partner to build interoperable charging network,2024-02-24
"Govt amends electricity rules to speed up new connections, promote EVs and solar PV systems",2024-02-23
"VinFast targets to deliver 100,000 EVs in 2024",2024-02-23
Bad news for India? Indonesia and Thailand up their EV strategy to attract electric vehicle makers,2024-02-23
Innovations and collaborations to shape the EV future in last mile mobility,2024-02-22
"Olectra Green Tech bags INR 4,000-cr deal for 2,400 e-buses from BEST along with EVEY",2024-02-22
Vietnamese EV maker VinFast to start building factory in TN on Feb 25,2024-02-22
TVS Motor's Singapore arm completes payment for stake in Killwatt GmbH,2024-02-22
Indonesia issues more tax incentives for EV sales,2024-02-21
EV charging void has drivers trying new routes to power up,2024-02-21
Stellantis says Turin remains home for Fiat's BEV 500,2024-02-21
Tesla faces rejection from locals for plans to expand German site,2024-02-21
Wireless charging for electric cars is inching closer to reality,2024-02-20
"Zoomcar, SPARKCARS join hands for EV self-drive, to add 1,000 cars in 2 years",2024-02-20
Green Revolution: Porter's VP-Trucks discusses the role of EVs in achieving sustainable logistics and reduci..,2024-02-20
EV startup Vidyut raises USD 10 mn to build full-stack ecosystem,2024-02-20
This e-motorcycle which is set to hit the road by June can be charged with car charging standards,2024-02-20
"iVOOMi offers discounts up to INR 10,000 on e-scooters",2024-02-20
Remsons enters into 50:50 JV with Daiichi for auto electronics,2024-02-19
"Stellantis considering building Leapmotor EVs in Italy, report says",2024-02-19
Pure EV closes USD 8mn funding; plans to raise USD 25 mn and USD 15 mn in A1 and A2 series,2024-02-19
US to relax EV rule on tailpipe emissions: Report,2024-02-19
"Pitching to assist India to develop EV sector, says Australian envoy",2024-02-19
"Despite cost edge, buyers prefer hybrids over EVs",2024-02-19
"EV firms driving demand for expats; cos increase hiring in tech, engineering, R&D roles",2024-02-18
EV startup Fisker receives non-compliance notice from NYSE,2024-02-17
MG Motor India plans festive season launch for third electric car model amid growing market competition,2024-02-17
EV insurance market is expected to grow at a CAGR of over 40%,2024-02-16
Octopus Energy launches UK's first vehicle-to-grid tariff for EVs,2024-02-15
"Musk, Tesla shareholder to propose a stay of pay ruling during appeal",2024-02-15
mXmoto launches M16 e-bikes with metal body at prices starting from INR 1.98 lakh,2024-02-14
"350 e-buses launched in Delhi, Kejriwal says capital has highest number of such buses",2024-02-14
"China's BYD plans new electric vehicle plant in Mexico, says Nikkei",2024-02-14
Revenue growth in auto component industry to moderate to 5-7% in FY2025: ICRA,2024-02-13
"Reliance, Mahindra, JSW among participants in battery PLI pre-bid meeting",2024-02-13
Exicom unveils EV chargers with new features for residential use,2024-02-13
"Pulse Energy partners with ChargeZone, others to make EV charging more accessible",2024-02-13
Kerala emerges as frontrunner in EV adoption race in India,2024-02-13
"Are EVs environment friendly: The problem of lithium & nickel extraction, battery recycling",2024-02-12
"Okaya EV cuts prices of its entire range with discounts up to INR 18,000 till month-end",2024-02-12
Is Gujarat becoming India’s detroit for EVs?,2024-02-12
"JSW Group to invest INR 40,000 cr in Odisha for EV and battery plant",2024-02-11
A Tesla rival is driving into India. What lies ahead for it,2024-02-11
Duke Energy to remove Chinese battery giant CATL from Marine Corps Base,2024-02-10
VinFast's ground-breaking to take place on February 25,2024-02-10
"Centre hikes FAME II allocation, scheme valid till March-end",2024-02-09
Magenta Mobility to buy 2000 Euler HiLoad EVs for INR 100cr; Euler to hike production,2024-02-08
"Lectrix EV launches E2W LXS 2.0 with 2.3KW battery at INR 79,999",2024-02-08
Terra Charge opens R&D Center in Kolkata to boost charging technology,2024-02-08
New indoor EV charging station in San Francisco offers a glimpse into the future,2024-02-08
"Kinetic Green launches E-Luna, electric avatar of iconic Luna, priced at INR 69,990",2024-02-07
Ola Electric considers bid for lithium mining rights,2024-02-07
Servotech Power signs deal with Adani Total Energies E-Mobility for EV chargers,2024-02-07
GFCL EV Products to invest INR 6k cr in next 4-5 yrs to ramp up production,2024-02-07
Eicher Trucks and Buses delivers 6 e-buses to Indian Army,2024-02-07
Yuma Energy completes 10 m battery swaps in a year,2024-02-07
Maharashtra and Delhi lead with highest number of EV charging stations in country,2024-02-06
Yogi govt to equip 'EV Upyog' portal with multiple features,2024-02-06
Omega Seiki partners with Attero for lithium-ion battery recycling,2024-02-06
"EV maker River raises USD 40 mn in Series B funding from Yamaha Motor and others, working on second electric..",2024-02-06
"UK battery EV sales hit 1 million mark, but help needed",2024-02-05
Toyota to outshine rivals as more consumers opt for hybrids amid EV slowdown,2024-02-03
"India to soon unveil new scheme to incentivise EV purchases, expand charging infra",2024-02-03
"Ultraviolette, HPCL to join hands for EV charging network",2024-02-03
Battrixx investing in sodium-ion chemistry despite commercial challenges,2024-02-03
"Interim Budget 2024: FM increases FY25 infra outlay by 11%, what is in it for auto industry?",2024-02-01
Budget 2024: EV stocks rally over 6% after govt's announcement on EV adoption in public transport,2024-02-01
"EV Budget 2024: Govt to provide support to charging infrastructure; expand EV ecosystem, says Nirmala Sithar..",2024-02-01
EV Inc needs govt support till about 20% adoption: Tata Motors,2024-02-01
"India's electric two-wheeler sales surge 34.42% in Q3 FY 24, anticipation high for FAME III scheme",2024-01-31
Industry pain abounds as electric car demand hits slowdown,2024-01-31
RE startup ZERO21 launches ‘Project Gagan’ for rapid adoption of E3Ws,2024-01-31
Tata Motors produces 6 lakh units of Nexon SUV in seven years,2024-01-30
Budget 2024: Auto industry expects liberal support for green mobility drive,2024-01-30
INR 63 lakh Volvo C40 Recharge electric SUV goes up in smoke putting EVs in spotlight again,2024-01-30
Olectra Greentech net profit rises 77% to INR 27.11 cr in Q3,2024-01-30
"Over 60 battery, recycling, EV infrastructure firms to participate in Bharat Mobility Global Expo",2024-01-30
Khattar inaugurates electric bus services in Panipat,2024-01-29
"Budget 2024 Expectations: Auto companies seek continued push to green mobility, infrastructure development",2024-01-28
Luxury buyers move from diesel to electric,2024-01-27
Vietnam should seize a rare opportunity to take on China,2024-01-26
Budget 2024 survey: What's stopping Indians from buying EVs?,2024-01-25
Tesla CEO Musk: Chinese EV firms will 'demolish' rivals without trade barriers,2024-01-25
Tesla will start making new EV model in second half of 2025,2024-01-25
Govt begins re-auction for 10 GWh of battery PLI,2024-01-24
Okaya to provide EV chargers for Ayodhya Water Metro Project,2024-01-24
Tesla plans to build new electric vehicles in mid-2025,2024-01-24
"SIAT 2024: India's auto revolution in top gear with PLI Scheme triggering EV growth to global leadership, sa..",2024-01-24
"iVOOMi offers Republic Day discounts on its e-scooters till Jan 31, 2024",2024-01-23
Charging software startup braves EV winter with fresh funding,2024-01-23
ElectricPe and Greaves Finance Limited team up to simplify EV ownership in India,2024-01-23
Riyadh's multi-billion EV dream risks crashing into reality,2024-01-23
JSW Group to invest USD 5 bn in EV projects in eastern India,2024-01-23
"EVs development, adoption to play major role in India's transition to low carbon economy: DPIIT Secy",2024-01-22
"US announces USD 325 mn to repair EV chargers, cut battery costs",2024-01-20
Electric cars jolt Europe sales for 2023,2024-01-19
Rolls-Royce Spectre debuts in North India; price starts from INR 7.5 cr,2024-01-19
Cadillac ramps up Lyriq electric vehicle output as battery supply grows,2024-01-19
"Valeo to cut 1,150 jobs as merges hybrid and EV units",2024-01-18
Tesla in India still a distant dream as domestic auto cos raise resistance,2024-01-18
Buying a new electric car? These 4 banks offer special interest rates on electric vehicle loans,2024-01-18
"OneD, Koch Modular partner to scale up silicon-graphite EV anode materials",2024-01-18
Tata Motors targets to take EV sales beyond 1 lakh units in FY25: Shailesh Chandra,2024-01-18
"European battery maker ACC partners with Circulor to map supply chain, carbon emissions",2024-01-17
500 electric buses to be flagged off in Delhi on Jan 23: Transport Minister Kailash Gahlot,2024-01-17
Tata.ev launches Punch.ev at an introductory price of INR 10.99 lakh,2024-01-17
When will HEVs replace BEVs; now or in the long run?,2024-01-16
Electric vehicles are cheaper than ever. That’s bad for EV owners,2024-01-16
Noco-Noco and Greenfuel sign MoU for Li-Ion battery longevity technology,2024-01-16
Arenq joins with DE Power to distribute EV chargers and swapping stations in India,2024-01-16
Solid state: EV giants chase 'holy grail' of batteries,2024-01-16
ETO Motors to deploy 500 electric three-wheelers in UP,2024-01-16
Audio Interview: &quot;2024 Global Automotive Study: EV Adoption Slows as Consumer Concerns Rise&quot;,2024-01-15
"Role of Electric Vehicles in enhancing environment sustainability, fighting climate change",2024-01-15
Innovations in battery technology: Powering future of EVs,2024-01-15
"In 6 months, Greater Noida may run e-buses on 9 routes",2024-01-15
MTC to get 100 A/C e-buses this year,2024-01-14
Surge in demand for skilled electric vehicle talent as Indian manufacturers race to meet green mobility dema..,2024-01-14
Tesla gets a USD 94 billion reality check as EV winter sets in,2024-01-14
Wardwizard unveils 6 EV concept models at Vibrant Gujarat Global Summit,2024-01-12
"Biden awards USD 623 mn to states, local governments and tribes to build EV charging network",2024-01-12
"Canada finance minister, Honda met on potential EV project",2024-01-12
Maruti Suzuki plans to start exports of EVs this year,2024-01-11
Raptee showcases high-voltage e-bike at Global Investors Meet in Chennai,2024-01-11
India-Japan Fund to invest INR 400 cr in Mahindra Last Mile Mobility,2024-01-11
"Tier, Dott to form Europe's largest e-scooter rental firm",2024-01-11
"For consumers shopping for an EV, new rules mean fewer models qualify for a tax credit",2024-01-11
Tesla launches restyled Model 3 in North America,2024-01-11
Svitch launches CSR 762 e-bike at INR 1.9 lakh,2024-01-10
GSRTC puts to service 5 SWITCH EiV 22 double Decker buses in GIFT City,2024-01-10
Budget Announcements for EVs: Can Interim Budget get the 'fame' for EVs roaring?,2024-01-10
Chinese auto brands to improve profitability with EV upgrades -UBS,2024-01-09
"BMW hits 2023 sales target, on track for EV goals in 2024",2024-01-09
The Federation of Industry & Commerce of Northeastern Region will hold Northeast Renewable Energy & Electric..,2024-01-09
"Synetiq, Allye to turn salvaged EV batteries into energy storage",2024-01-09
Nvidia expands its reach in China's EV sector,2024-01-09
"Gensol Engineering to invest INR 2,000 cr for EV plant",2024-01-09
Global EV market growth to slow this year on lower subsidies,2024-01-09
"US Treasury, Energy officials to testify at Senate EV incentive hearing",2024-01-08
Northvolt gains EU nod for USD 986 mn German aid to build EV battery plant,2024-01-08
"Fitch Ratings prepares ratings for Tesla Electric Vehicle Trust 2023-1, navigating unique challenges in EV s..",2024-01-08
Geely's Zeekr aims to double its EV deliveries in 2024,2024-01-08
UltraTech introduces electric trucks to boost green mobility,2024-01-08
Electric vehicles herald green mobility in Bihar,2024-01-08
China's Evergrande says head of EV arm detained,2024-01-08
"India needs FAME III incentives for EV transition, says big auto",2024-01-08
"US Treasury, Energy officials to testify at Senate EV incentive hearing",2024-01-07
Time for India to move into top gear with an eye on 2030 EV public infra goal,2024-01-07
Vinfast to build integrated electric vehicle facility in Tamil Nadu with total investment of USD 2 billion,2024-01-06
How China’s BYD beat Tesla at its own game,2024-01-06
Vinfast to set up EV plant in Tamil Nadu’s Thoothukudi,2024-01-06
"Volvo Car India 2023 sales up 31% to 2,423 units",2024-01-05
Fisker to integrate dealership model with direct sales to boost EV deliveries,2024-01-05
Driving the future: Insights and innovations unveiled at the 8th Edition of ETAuto EV Conclave,2024-01-04
Vietnam's VinFast to set up EV battery plant in India -sources,2024-01-03
"EV maker Rivian's quarterly deliveries miss expectations, shares tank",2024-01-03
China Evergrande's EV share sale deal lapses,2024-01-02
"Ola Electric records 30,219 registrations in December 2023",2024-01-01
"Two-wheeler makers expand EV space; battery prices, regulatory setup remain worries",2024-01-01
Predictions for 2024: An electrifying year awaits EV industry,2024-01-01
Vadodara firm signs MoU with Gujarat government to set up city e-vehicle hub,2023-12-31
"Fisker delivers 4,700 electric cars in 2023, shares jump",2023-12-30
"China's Xiaomi unveils first electric car, plans to become top automaker",2023-12-28
Two U.S. senators call for Tesla recalls after Reuters investigation,2023-12-28
Tesla now a key player in S Korea amid strong demand for German cars,2023-12-27
Israel moving to electric school buses,2023-12-26
Japan automakers to invest USD 4.3 bn in Thailand over 5 years -Thai govt,2023-12-25
"HOP Electric eyes 3-fold rise in sales in 2024, to launch mass market electric bike in FY25",2023-12-25
Tamil Nadu to unveil battery manufacturing policy,2023-12-23
China's Geely warns Red Sea attacks to delay Europe-bound EV shipments,2023-12-22
"e-Sprinto sells 8,000 electric scooters, sets sights on 10,000 units by 2024",2023-12-22
China's BYD set to announce Hungarian electric vehicle factory -FT,2023-12-22
Tesla faces inquiry by Norway's safety regulator over suspension failures,2023-12-22
Tata Passenger Electric Mobility inaugurates its exclusive TATA.ev stores in Gurugram,2023-12-21
Nexzu Mobility signs MoU with Gujarat government to set up India’s first smart EV park,2023-12-21
The tech charge!,2023-12-20
White House backs industry effort to standardize Tesla's EV charging plugs,2023-12-20
An abused wife took on Tesla over tracking tech. She lost,2023-12-20
"iVOOMi upgrades battery tech, introduces cloud data connectivity to its vehicles",2023-12-19
"Subsidy phase out: Electric two wheeler OEMs okay with much lower amount, suggest DBT transfer to stop pilfe..",2023-12-19
EV adoption increases to 14.33 lakh out of total 2.27 crore vehicles sold in 2023: Minister,2023-12-19
Tesla to raise pay for hourly Nevada Gigafactory workers in Jan - CNBC,2023-12-19
China's Nio to get USD 2.2 bn investment from Abu Dhabi's CYVN,2023-12-19
Vietnam's VinFast agrees deal with Marubeni to recycle used EV batteries,2023-12-18
Sustainable urban mobility: Rise of E2Ws and E3Ws in Asia and beyond,2023-12-18
"Central govt moves, TCO economics to help double E-bus fleet next fiscal: CRISIL Ratings",2023-12-18
"GoMechanic launches EV fleet services, partners with MoEVing",2023-12-18
Nissan to export China-developed EVs to global markets,2023-12-18
Plan to end e-vehicle subsidies sparks anger in Germany,2023-12-18
Electric 2-wheelers may see end of subsidy soon,2023-12-18
"The driving force behind EV sales: It's range, baby!",2023-12-17
Nio to launch cheaper Firefly brand in Europe in 2025,2023-12-16
Dutch vehicle authority RDW says no Tesla recall planned in Europe,2023-12-16
"Simple Energy launches E2W Dot One at an introductory price of INR 99,999",2023-12-15
Mexico's Nuevo Leon state gives Tesla USD 153 mn in incentives for factory,2023-12-15
GM's Barra reboots her 10-year effort to lift stagnant shares,2023-12-15
"AT&T to buy Rivian electric vehicles in pilot deal to cut cost, emissions",2023-12-15
China EV maker Zeekr unveils fast-charging LFP battery,2023-12-15
"White House asks employees to travel by train, EVs when possible",2023-12-15
Revamp Moto joins with Bolt.Earth for EV efficiency enhancement,2023-12-15
Exponent Energy raises USD 26.4 mn in series B round led by Eight Roads Ventures,2023-12-14
France bonus scheme to cover 65% of electric cars -sources,2023-12-14
Ather Energy program offers new facilities to customers till Dec 31,2023-12-14
"Lucid has assembled near 800 cars in Saudi plant, focused on training -VP",2023-12-14
Tesla labour dispute sparks Nordic sympathy strikes,2023-12-14
Renault Group sells 211 m Nissan shares for EUR 764 m,2023-12-13
"Gensol EV unveils 2-door, 2-seater electric car designed for city drive",2023-12-13
Indonesia relaxes tax rules on EV imports to attract investment,2023-12-13
"Big investors spur consolidation, growth in EV charging sector",2023-12-13
Renault to pick partner for new Twingo EV by early 2024 -sources,2023-12-13
First EV charging station funded by Biden's infrastructure law goes online,2023-12-12
"In 2023, bold EV strategies took a punch from reality",2023-12-12
Policy reforms to drive future of EVs in India,2023-12-11
"Kinetic Green to get into battery making as part of its INR 10,000 cr co by '29 strategy",2023-12-11
"Kinetic Green launches e-scooter Zulu priced at INR 94,990, and new brand identity",2023-12-11
China car sales growth speeds up in November as price war intensifies,2023-12-09
Tesla says California agency implicitly approved of its 'Autopilot' brand,2023-12-09
"BPCL and Tata Passenger Electric Mobility join to set up 7,000 chargers across India",2023-12-09
"Ola Electric begins delivery of new S1 X+ priced at INR 89,999",2023-12-09
"Quantum Energy opens e-scooter showroom in Kumbakonam, Tamil Nadu",2023-12-08
Toyota teaming with Cirba Solutions to expand battery recycling network,2023-12-08
Tata Motors lobbies India not to lower EV import taxes as Tesla looms-sources,2023-12-08
House backs GOP bill to block EPA rule on tailpipe pollution; slams plan as electric-vehicle mandate,2023-12-07
Ford says unlikely Mustang Mach-E EV will qualify for US federal tax credits in January,2023-12-07
China EV maker Nio to spin off its battery production unit -sources,2023-12-07
German electric car sales plunge in November,2023-12-06
How electric vehicles are accelerating the end of the oil age,2023-12-06
Danish union to take action against Tesla in solidarity with Swedes demanding collective bargaining,2023-12-06
"ETAutoEVC: EV maker VinFast to enter India ‘shortly’, plans to bring scooters, buses along with SUVs",2023-12-05
China's electric bus revolution glides on,2023-12-05
South Africa likely to produce first EV in 2026: Minister,2023-12-04
Nazif Mehmet Yazici named CEO of Porsche Engineering Services North America,2023-12-04
China adds Nio to list of approved vehicle manufactures - website,2023-12-04
EU's electric dreams short-circuited by EV charging gridlock,2023-12-04
China's BYD says will keep reward system for smear campaign tipsters,2023-12-04
Octopus EV gets $700 mn bank funding to expand employee EV scheme,2023-12-04
GM believes it will start making money on electric vehicles in 2025 as higher margin models arrive,2023-12-02
Trailblazer Elon Musk pushes a profane new frontier,2023-12-02
Fisker scales back production to divert cash for working capital,2023-12-02
"Tesla sets Cybertruck starting price at USD 60,990",2023-12-01
Tata Power to install 12 EV charging stations in Kanpur,2023-11-30
Musk's latest gamble: Tesla Cybertruck set for debut,2023-11-30
"EU new car sales growth to slow, EV share to rise in 2024 -ACEA",2023-11-30
New technology installed beneath Detroit street can charge electric vehicles as they drive,2023-11-30
"ETAutoEVC: Tech, sustainability, and consumer demands steer EV revolution",2023-11-30
Chargeup’s chief digital officer Satish Mittal gets elevated as co-founder,2023-11-28
Mercedes-Benz opens first European EV charging hub in Mannheim,2023-11-28
ETAuto EV conclave: Problems and prospects of electrification to come to the fore,2023-11-28
"Battery Talk: Kurt Vandeputte and Peter Lamp on battery trends, powering of personal mobility.",2023-11-28
EV battery startup ONE cuts workforce by 25%,2023-11-28
Tata Motors veteran set to be Electra EV's first CTO,2023-11-27
"Peugeot’s new fastback SUV, E-3008, is open for orders",2023-11-27
Nissan unveils GBP 2 bn electric car manufacturing project in UK,2023-11-27
Final test run for the Audi RS Q e-tron concludes Dakar preparations,2023-11-27
"ChargeZone to raise USD 125 m to boost EV charging ecosystem, plans partnership with OEMs",2023-11-26
BLive looking to raise USD 5 mn in next 6 mths,2023-11-25
China's Zeekr reveals revenue surge in updated financials ahead of US IPO,2023-11-25
Nissan set for £1bn UK electric car investment: FT,2023-11-24
"Ather Energy to launch new 'family scooter' next year, update 450 series",2023-11-23
Volkswagen Group retains ‘OEM of the Year’ title at EV Innovation and Excellence Awards,2023-11-23
Bramble Energy and EDAG Group sign MoU on digital integration of hydrogen fuel cell,2023-11-23
Terra Motors expands EV charging network to 6 major Indian cities under Terra Charge,2023-11-22
Orxa Energies launches electric motorcycle 'Mantis',2023-11-22
"Domestic OEMs seek level playing field as govt toys with sops to Tesla, Vinfast",2023-11-21
"China's Nio, Changan Auto to jointly develop battery-swapping EVs",2023-11-21
Made-in-India Tesla inches closer: Agreement with Musk's co in works,2023-11-21
How battery swapping can accelerate e-motorbikes,2023-11-21
What will e-transport look like in 10 years?,2023-11-20
"Powered by govt, corporate sector, India's green energy drive in top gear",2023-11-20
Volkswagen recalls over 23K EVs in US due to flammable interior materials,2023-11-20
US transition to electric vehicles faces delays,2023-11-20
Local & foreign EV companies will be offered equal incentives: Government officials,2023-11-20
"Keen to get external investment for EV arm Switch Mobility, waiting for right partner: Ashok Leyland MD",2023-11-19
Fisker delivers over 100 cars in a day with new distribution strategy,2023-11-18
Anglo American on the lookout for lithium as EV metals demand grows,2023-11-17
"India could become a dumping ground for ICE vehicles, warns report",2023-11-17
"EV startup Lucid enters lucrative SUV market with USD 80,000 Gravity",2023-11-17
Conigital and Helixx to jointly develop simplified autonomous EV technology,2023-11-16
BLive deploys Ather EVs for Zomato deliveries in Ahmedabad,2023-11-16
OTO and Ather Join forces to offer seamless financing options for E2W purchase,2023-11-16
US unveils up to USD 3.5 bn funding to boost domestic battery manufacturing,2023-11-16
ICEd out: Why corporate mobility needs EVs now more than ever,2023-11-15
BAIC unit applies for approval to build Xiaomi-branded EVs in China,2023-11-15
"Tesla not to sue buyers for reselling Cybertruck, removes purchase clause",2023-11-15
"Valeo and Tecnobus sign pact to prepare future of mobility in Ferentino, Italy",2023-11-15
EV maker Fisker plunges to all-time low after cutting production target,2023-11-15
"EV maker Canoo slashes spending for second half of 2023, forecasts smaller loss",2023-11-15
Yulu CFO Anuj Tewari joins the team of co-founders,2023-11-15
Revfin looking to raise INR 500 crore in 12 months: CEO,2023-11-14
"Senator asks Treasury to bar Chinese battery firms, minerals from US EV tax credits",2023-11-14
Electric car demand set to stall in Europe's 'valley of death',2023-11-13
India to seek bids for USD 960 mn battery production program,2023-11-13
Hyundai Motor breaks ground on USD 1.5 billion EV plant in South Korea,2023-11-13
"West Bengal aims INR 5,000cr capex in logistics sector in 3yrs",2023-11-11
"Volkswagen aims to bring under-USD 35,000 EV to US in 3-4 years-VW executive",2023-11-10
Polestar the first EV maker to incorporate StoreDot's fast-charging batteries,2023-11-10
Fisker in talks with five carmakers for production capacity partnership,2023-11-10
BluSmart gets carbon credit accreditation for EV fleet operation,2023-11-09
Switzerland ends electric car tax exemption,2023-11-09
"Global EV battery sales up 54% in 1st half of 2023, China's CATL leads",2023-11-09
Renault Group and Nissan frame new chapter of their Alliance,2023-11-08
"Kiss'n'Tesla, let the EV romance begin",2023-11-08
US govt's EV plan could hit roadblock as auto industry faces USD 10 tn shortfall in lithium batteries for ro..,2023-11-08
"India is among top 3 markets after US, UK to lead online chatter about EVs: Report",2023-11-07
"Okaya Group firm to install 2,550 EV chargers in collaboration with IOC at investment of INR 125 crore",2023-11-07
Looking beyond electric vehicles: Auto makers race ahead with green-fuel launches,2023-11-06
Lucid cuts prices of electric sedans for limited time amid EV price wars,2023-11-04
Two-wheeler EV sales rise 12% as Ola Electric sees festive surge,2023-11-03
"Record sales in sight for 2023, Mercedes-Benz India bullish on 2024 outlook",2023-11-03
EVolution in India: Charging up the future,2023-11-02
Toyota pledges USD 8 bn more for US battery plant to rev up EV push,2023-11-01
"Musk says Tesla aims to make 200,000 Cybertrucks a year",2023-11-01
Charging ahead: Dutch eye boost to 'fast charger' EV network,2023-10-31
Emobi develops E2W with Musashi and Honda Power Pack for last mile delivery services,2023-10-31
China's electric bus revolution glides on,2023-10-31
Honeywell creates li-ion battery safety sensors and suite of PPE for EV workers,2023-10-30
Honeywell creates li-ion battery safety sensors and suite of PPE for EV workers,2023-10-30
"Ola's Aggarwal says if auto cos only make noise like their ICE vehicles, they'll become dinosaurs",2023-10-27
"Ola Electric raises INR 3,200 crores to scale up EV business and build gigafactory for cell manufacturing",2023-10-26
Stellantis to invest EUR 1.5 bn in Leapmotor for 20% stake; to set up JV for EV sales,2023-10-26
Mercedes says 'brutal' EV market will pressure car sales margins,2023-10-26
"Hyundai is rapidly building its first US electric vehicle plant, with production on track for 2025",2023-10-26
UP expressways to get electric vehicle charging stations,2023-10-26
IEA sees 10-fold leap in use of electric cars by 2030,2023-10-25
