headline,Date
GM offering adapters to help electric vehicle owners access Tesla chargers,2024-09-19
"Cambodia targets 40% of electric cars, 70% of electric motorbikes by 2050: minister",2024-09-19
Treasury rule would expand tax credits for installing electric vehicle chargers,2024-09-19
GRAP made more stringent as Del braces for winter pollution,2024-09-19
"EU, China must avoid EV trade war: German vice chancellor",2024-09-19
Electrifying the road ahead: Why sustainable energy infrastructure is key to EV growth,2024-09-19
Govt considering vehicle tax rebate to promote scrapping,2024-09-19
Auto stocks to benefit from pickup in discretionary spending: Sandip Sabharwal,2024-09-19
"Presence of carcinogenic chemicals in cars: NGT issues notice to BIS, MoRTH",2024-09-19
Rupee faces challenge as US dollar surges after Fed's large rate cut,2024-09-19
PM E-DRIVE to boost EV adoption: HD Kumaraswamy,2024-09-19
"Maruti plans 25,000 charging points ahead of its first EV launch",2024-09-19
"EU ban on CO2 cars is 'self-destructive', says Italy's Meloni",2024-09-18
"UAW to hold strike votes at Stellantis local chapters, says union president",2024-09-18
French auto supplier association warns sector risks losing half its jobs,2024-09-18
"Canadian union, GM reach agreement for Ontario plant workers",2024-09-18
"Delhi's battle against air pollution intensifies: BS-III light commercial vehicles, non-CNG buses to face en..",2024-09-18
"India in talks to tackle rising steel imports, steel minister says",2024-09-18
Illegally rented pvt vehicles to be seized: Godinho,2024-09-18
Bosch chief sees stagnating growth in car markets worldwide,2024-09-18
Time to target for tariffs!,2024-09-18
"EV tariffs will damage Germany, China, says Chinese Commerce Minister",2024-09-18
Trump pledges tariffs and repeats false claim of Chinese automakers building big Mexican factories,2024-09-18
China tells Italy: EU electric vehicle probe affecting investor confidence,2024-09-18
Blink Charging to reduce global workforce by 14% in cost-saving effort,2024-09-18
EV charging infra in Noida Airport soon,2024-09-18
"Poor maintenance of NH stretches will invite blacklisting, strict action: Gadkari",2024-09-18
Declining steel demand in China affects exports from India,2024-09-17
Chandra: Tata Group's green shift painful but necessary,2024-09-17
Green hydrogen production to begin by early 2027,2024-09-17
Italy to reallocate EU funds earmarked for Stellantis gigafactory,2024-09-17
EU says deadline for Chinese EV price offers has passed,2024-09-17
eBikeGo appoints Iftekhar Ahmed as CEO of GreenPioneer Mobility to lead expansion,2024-09-17
Bridging the skill gap: India’s auto sector at a crossroads as skilling becomes key to global leadership,2024-09-17
Clean Mobility Policy to boost city’s EV infra,2024-09-17
UAW union files unfair labor practice charges against automaker Stellantis,2024-09-17
Rupee expected to remain steady ahead of Fed decision,2024-09-17
Belgian workers march in sympathy over threats to Audi Brussels,2024-09-16
The Climate Pledge launches network of shared charging stations for EVs,2024-09-16
Italy backs EU's tariffs on Chinese electric cars,2024-09-16
Delhivery and Team Global Logistics forge partnership for ocean freight services,2024-09-16
What will drive the next phase of EV adoption in India?,2024-09-16
"Bengal transport dept to streamline e-rickshaw registration, phase out illegal vehicles",2024-09-16
"Volkswagen may book 3-4 bn euro in provisions on capacity cuts, says Jefferies",2024-09-16
EV charging network to be improved in Andhra Pradesh,2024-09-16
Rupee to take support on rising odds of large Fed rate cut,2024-09-16
New road near Atal Setu will bring down Mumbai-Pune Expressway traffic by 50%: Gadkari,2024-09-16
Sri Lanka to lift ban on vehicle imports by Feb 2025,2024-09-15
"Age is no limit, Car conditions are",2024-09-15
"US locks in steep China tariff hikes, some industries warn of disruptions",2024-09-15
"Green Hydrogen a historic opportunity to redefine energy systems, create jobs in India",2024-09-14
"PLI Auto scheme helps create over 30,000 jobs: Centre",2024-09-14
Improvement in driving discipline must before hiking speed limit: Transport secy,2024-09-14
"India's coal production surges by 5.85 %, reaches 411.62 MT so far in FY 2024-25",2024-09-14
China &quot;disappointed&quot; after EU rejects EV exports proposal,2024-09-14
Rupee rises 6 Paise to close at 83.90 a Dollar,2024-09-14
"Satellite-based toll system to have factory-fitted unit, phased launch",2024-09-14
Tata Motors to open 10 vehicle scrapping centers within a year,2024-09-13
Steel Min draws up INR 23.52 lakh cr Steel decarbonisation plan,2024-09-13
"India's growth potential above 7.5%, says its cenbank chief",2024-09-13
"Ford Pro CEO, who made commercial vehicles more profitable, to retire",2024-09-13
German carmakers most exposed to Chinese counter-tariffs,2024-09-13
"Rajasthan CM holds talks with Japan ministers, seeks investment in various sectors",2024-09-13
US House passes bill targeting China that would limit EV tax credits,2024-09-13
Are EV loans cheaper? Depends on what vehicle & lender you choose,2024-09-13
Rupee rises 5 paise to 83.91 against US dollar in early trade,2024-09-13
Can PM E-Drive scheme accelerate the race towards electrification? Auto Inc reacts to the scheme,2024-09-13
"Pre-Bharat stage vehicles should be scrapped, says top official",2024-09-13
Tata Power and Tata Motors collaborate to launch 200 fast EV charging stations across metro cities,2024-09-13
"Volkswagen, IG Metall union to start talks about new labour deal a month early",2024-09-12
Officials say regular checks will ensure better compliance in PM E-DRIVE,2024-09-12
Domestic steel consumption to see 9-10 % growth in FY25: ICRA,2024-09-12
Get 50% of traffic challan waived if you pay in 90 days,2024-09-12
Chinese vehicle sales continue to decline for third consecutive month,2024-09-12
Indian EV Market projected to grow at over 40% CAGR till 2027: Report,2024-09-12
EU business lobby head says 'enormous waste' in Chinese EV sector,2024-09-12
Spanish PM urges EU to reconsider tariffs on Chinese EVs,2024-09-12
Rupee holds above record low on likely cenbank intervention,2024-09-12
"Auto retail body FADA seeks govt support for CMVR, MDA",2024-09-12
"Want to make India a global hub for green hydrogen, says Prime Minister Modi",2024-09-12
"No subsidy for cars, allocation for 2w cut drastically as more emphasis on electric buses, trucks in PM-EDri..",2024-09-11
"Angry Ola customer sets showroom on fire after repeated complaints about scooter purchased 20 days ago, arre..",2024-09-11
C S Vigneshwar appointed FADA President,2024-09-11
UP int’l trade show set to have EV zone,2024-09-11
No highway fee up to 20km for vehicles with GNSS,2024-09-11
Automobile market to see growth of 15% during festive season: Nuvama report,2024-09-11
China proposes negotiations with EU to resolve EV tariff dispute,2024-09-11
"Volkswagen scraps decades-old job guarantees, paving way for lay-offs",2024-09-11
Tamil Nadu state government holds talks with Ford in the US,2024-09-11
"Rupee to take support from dollar's decline, likely inflows",2024-09-11
SIAM appoints Shailesh Chandra as its new president,2024-09-11
"Now, drive up to 20 km on expressways for free per day with satellite navigation",2024-09-11
98.1% Bengaluru respondents push for EV transition of fleets for last mile delivery: Study,2024-09-10
"EU to lower proposed tariffs on Tesla, other EVs from China, Bloomberg News reports",2024-09-10
US proposes new vehicle requirement to reduce pedestrian deaths,2024-09-10
"US probes 781,000 newer Jeep vehicles over underhood fire reports",2024-09-10
Is there a disproportionate burden on the auto industry to further India’s sustainable goals?,2024-09-10
China auto suppliers and EV makers flood major trade fair in Germany,2024-09-10
Rupee trades in narrow range against US dollar in early trade,2024-09-10
Piyush Goyal urges auto industry to capture opportunities in bicycle market,2024-09-10
Audio Interview: Resource nationalism and its impact on the global automotive market,2024-09-09
"India must tackle geopolitical concerns and invest in future technologies to lead auto industry, says Jitin ..",2024-09-09
VW to swap out brand CFO with Seat counterpart,2024-09-09
"China, price cuts and costs: the fuel driving Volkswagen's crisis",2024-09-09
VW boss says European market shrinking amid tougher competition,2024-09-09
"I am not against incentives, but cost of EVs will be same as ICEs by 2 years, says Nitin Gadkari",2024-09-09
"EMPS will continue to boost EV adoption in India, says HD Kumaraswamy",2024-09-09
"Exclusive: New electric vehicle policy awaits applicants after Tesla pulled back, no SOPs framed yet",2024-09-09
"World is watching, steps we take today will shape future of industry, says Maruti Suzuki MD",2024-09-09
Rupee trades in narrow range against US dollar in early trade,2024-09-09
EV Day Special: Four reasons to double down on investment in R&D for electric vehicles in India,2024-09-09
"This is India’s chance to make a mark in EVs, says Pawan Goenka",2024-09-09
Lenders line up offers to turbocharge Rural auto sales,2024-09-09
Not all easy riding on EV subsidies,2024-09-09
"Two-wheelers, tractors to surge with 14% and 10% CAGR through FY27: Jefferies report",2024-09-08
Chrysler-parent Stellantis recalls 1.46 million vehicles worldwide,2024-09-08
How AQI-like index may reduce vehicle pollution,2024-09-07
Europe pauses EV shift as pricey models put off buyers,2024-09-07
China requests consultations with Canada at WTO over tariffs,2024-09-07
WHO launches Road Safety Awareness Toolkit and Joint Fellowship Program to enhance media reporting on traffi..,2024-09-06
IESA hails govt's move to ease visa application process for PLI-scheme businesses,2024-09-06
Allow natural growth of India's e-vehicle sector to avoid becoming 'EV colony' for China: GTRI,2024-09-06
"Maharashtra govt approves Tower Semiconductor, Adani, Skoda, and Toyota investment in the state",2024-09-06
Volkswagen's German battery plant to stay at half capacity amid cost pressures,2024-09-06
Stellantis to invest USD 385 mn in Argentine plant,2024-09-06
China's Xi promises USD 50 billion for Africa over next three years,2024-09-06
40% vehicles in Bhopal fail to comply with PUC mandate,2024-09-06
Driving the future with green routes: A strategic approach to sustainable mobility,2024-09-06
Yellen warns that ending US clean energy tax credits would raise consumer costs,2024-09-06
Creditor files for liquidation of Evergrande NEV's unit,2024-09-06
Ford may take definitive call on India plans,2024-09-06
Rupee settles 4 paise higher at 83.97 against dollar,2024-09-06
"India's GDP to expand 7.2% in FY25 despite lower Q1 growth, says cenbank chief",2024-09-06
Unions pledge to leave 'no idea unexplored' in tackling VW crisis,2024-09-05
Truck rentals in India surge amid festive season demand; used commercial vehicle market grows,2024-09-05
India's energy independence roadmap: 87% emission cut in road transport by 2047,2024-09-05
Automobile sales decline 7% M-o-M to 18.91 lakh units in August: FADA,2024-09-05
"OEMs worried over delay in disbursal under auto PLI scheme, not a single rupee given so far",2024-09-05
Rupee rises 4 paise to 83.97 against US dollar in early trade,2024-09-05
"Delhi EV sales plummet after road tax waiver withdrawal, prices jump 10%",2024-09-05
BYD's global expansion push runs into stiff Japan test,2024-09-05
XLRI Delhi-NCR partners with ATS India for Indian School for Design of Automobiles,2024-09-04
"Govt to clear FAME- 3 scheme in 1-2 months, says Heavy Industries Minister Kumaraswamy",2024-09-04
Need to bring startups to boost green hydrogen: Pralhad Joshi,2024-09-04
Steel ministry backs industry's demand to raise tariffs,2024-09-04
Souring mood in German auto sector sets gloomy tone for VW labour talks,2024-09-04
Volkswagen goes head-to-head with workforce over proposed company cuts,2024-09-04
A third of active vehicles in Delhi have expired PUCC,2024-09-04
Australia shares end slightly lower; iron ore and lithium miners slump,2024-09-04
"From peace-maker to taboo-breaker, VW boss Blume takes on the unions",2024-09-04
China hits Canada with anti-dumping probe on canola imports,2024-09-04
Rupee's decline capped by central bank's recent behaviour,2024-09-04
"Audio Interview: The South American Automotive Industry 2024: Update on the Brazil, Argentina, Chile and Col..",2024-09-04
"Hybrid cars to 'continue' with 48% tax, new e-bus tenders in line, says Amitabh Kant",2024-09-03
Maruti contributes INR 3 cr to PM CARES fund for flood relief,2024-09-03
Mercedes-Benz India expands Sustainability Garage with new Centres of Excellence,2024-09-03
China hits Canada with anti-dumping probe on canola imports in response to EV tariffs,2024-09-03
Auto Industry sales will surge on back of improved monsoon and festive season demands,2024-09-03
SC directs states to implement provision for electronically monitoring speeding vehicles,2024-09-03
Fuel Cells: Unlocking Green Hydrogen’s versatile potential,2024-09-03
"Delhi transport minister calls gig workers 'Pradushan Yodha', exhorts them to adopt EVs",2024-09-03
Bajaj Auto reports 16% increase in wholesale in Aug,2024-09-03
Rupee falls 4 paise to 83.95 against US dollar,2024-09-03
"Stocks tiptoe towards US manufacturing, jobs data",2024-09-03
Centre to track 100 toll plazas with GIS-based software to ease traffic,2024-09-02
"Mahindra Auto sales register 16% growth with 43,277 SUVs in August",2024-09-02
Odisha State Transport Authority receives FICCI Road Safety Award for SuVahak Scheme,2024-09-02
Ramkrishna Forgings to invest in aluminium forging project for EV market,2024-09-02
Supratik Roy joins Marelli UM Electronics Systems as Chief Operations Officer and Senior Director,2024-09-02
Maharashtra govt hikes VIP number fees; pay INR 6 lakh for '0001' in Mumbai and high-demand areas,2024-09-02
SBI launches new FASTag aimed to reduce travel time on highways: Who can use it and more,2024-09-02
"No footpath for 44% of city roads, existing 26% meet norms: Report",2024-09-02
Rupee to decline after US data suggests larger Fed rate cut unlikely,2024-09-02
China to pitch green tech exports to African leaders as Western curbs loom,2024-09-02
Revenue growth of auto dealers to enter slow lane this year: Crisil report,2024-09-01
"Tata Motors sales dip 8% to 71,693 units in Aug 2024",2024-09-01
Toyota Kirloskar motor partners with Union Bank Of India for vehicle loan,2024-08-31
"Crude, natural gas drag July core growth to 6.1%",2024-08-31
Fatalities in road accidents increased by 4 % in Delhi,2024-08-30
"US trade chief Tai lauds Canada's steep new tariffs on Chinese EV, metals",2024-08-30
"EV tariffs can hurt European companies and industry, says Polestar CFO",2024-08-30
Rupee rises 8 paise to close at 83.89 against US dollar,2024-08-30
China's probes on EU products following EV tariffs,2024-08-29
ARSA in collaboration with WHO and Nirwan University to host workshop on enhancing road safety through media,2024-08-29
"Auto dealers revenue growth to slow down this fiscal year, says CRISIL",2024-08-29
J D Power cuts US EV sales forecast to 9% as growth slows,2024-08-29
"UK car output drops for fifth straight month in July, shows data",2024-08-29
"Automaker Ford to modify diversity policy, says internal memo",2024-08-29
"Tesla asks Canada for lower tariff on China-made EVs, says government source",2024-08-29
"EU new car sales flat in July as battery-electric slumps, says industry body ACEA",2024-08-29
Rupee falls 3 paise to close at 83.96,2024-08-29
Road accidents have claimed more lives than wars: Gadkari,2024-08-29
"Single road bids to be considered for highway projects, though with riders: Road ministry",2024-08-28
Road developers to see slower revenue growth of 5-7 % next fiscal: Crisil,2024-08-28
NRSC member urges govt to rehaul vehicle testing ecosystem,2024-08-28
Comprehensive car insurance vs third-party car insurance: Which is better?,2024-08-28
"16,755 e-challans worth INR 9.49 crore issued through e-detection system at toll plazas in Bihar",2024-08-28
"Two-wheeler industry to grow by 8%, tractors by 4% annually: Report",2024-08-28
China Evergrande's EV arm warns of bigger first-half loss on impairment provisions,2024-08-28
China accuses Canada of protectionism over 100% tariffs on electric vehicles,2024-08-28
"Rupee may weaken slightly, tracking peers; RBI, Fed view key",2024-08-28
Over 200 global players to take part in Bharat Battery Show 2025,2024-08-27
EKA Mobility enters into strategic pact with IKEA for supply of EV vans in India,2024-08-27
The crucial role of capacity management in speeding up auto NPD projects,2024-08-27
Rupee falls 8 paise to 83.95 against US dollar in early trade,2024-08-27
"Chauffeur to India Inc, Ecos Offers Growth Ride in Mobility",2024-08-27
"Vedanta readies INR 30,000-cr war chest to pursue further deleveraging, growth",2024-08-27
Audio Interview: Training and Certification of North American EV Supply Equipment and Renewable Infrastructu..,2024-08-27
Skye Air Mobility partners with CARiTAS Hospital to deliver medical supply and diagnostic samples,2024-08-27
Enforcement of new mining cess may increase cost pressure for steel makers: ICRA,2024-08-26
"Rupee ends flat, unable to benefit from rise in Asian peers",2024-08-26
Hero Motors in talks with German company for transmission systems JV,2024-08-26
Identify highways with high deaths: Apex court to govt,2024-08-26
US industry seeks easing of steep Biden-Harris China tariff hikes,2024-08-26
Rupee to rise after Powell reinforces expectations of Fed rate cut in Sept,2024-08-26
RMC joins IOC to set up EV charging stns in city,2024-08-26
Policy in works to extend lifespan of national highways,2024-08-26
Mobile app to give real-time traffic updates for hassle-free commuting in state capital,2024-08-25
561 more e-vehicle charging stations in Marathwada soon,2024-08-25
It's a good time to get a deal on an EV as they sit around on dealer lots,2024-08-25
Key PLI schemes bring significant boost to local EV manufacturing in India,2024-08-25
E For Erratic: Why Green Ride Is Underpowered,2024-08-24
"South Korea Battery Plant Rushed Production Before Deadly Fire, Police Say",2024-08-24
'Success cases' from climate policies reveal 'right mix of measures' crucial for cutting emissions,2024-08-24
"ECOS (India) Mobility & Hospitality IPO: Offer details, price band and more",2024-08-24
"Committed to advancing India's EV ecosystem, fostering local manufacturing: Minister",2024-08-24
We need to develop our own infrastructure and make more in India: Pralhad Joshi,2024-08-23
A study reveals high real-world emissions in Delhi and Gurugram; urges rapid shift to zero-emission vehicles,2024-08-23
"RBI allows e-mandate for auto-replenishment of FASTag, NCMC",2024-08-23
Rupee’s record lows mask currency’s trade-weighted overvaluation,2024-08-23
"Traffic cops, NHAI look for ways to ease highway congestion",2024-08-23
Centre charges up EV Space with PLI approvals,2024-08-23
Wheels revving up for a brighter future,2024-08-22
SUN Mobility launches retrofit kits for Tata ACE vehicles in collaboration with Bluwheelz,2024-08-22
"Two-wheeler, car buyers will have to shell out more in Punjab",2024-08-22
StreetSmarties campaign culminates with a milestone in road safety education,2024-08-22
"Taxi, auto rickshaw disruption in Delhi as drivers go on two-day strike",2024-08-22
"Xiaomi Q2 revenue beats estimate, reveals auto unit sales",2024-08-22
Germany's auto industry calls for stricter climate targets for fuel suppliers,2024-08-22
Rupee to ignore dovish Fed minutes; bias on downside,2024-08-22
Working to reduce road accident fatality by 50% by 2025: Health minister,2024-08-21
What happens next in the EU investigation into China-made EVs?,2024-08-21
Automakers engage in myth-busting campaign surrounding EV charging safety,2024-08-21
"Rupee caught between more dollar losses, importer hedging",2024-08-21
Bengaluru has over 85% of state’s EV charging stations,2024-08-21
India’s green hydrogen push: What the government must focus on following the Union Budget,2024-08-20
UAW workers at Stellantis could strike over Illinois plant reopening,2024-08-20
Rupee likely to underperform regional peers amid dollar's slide,2024-08-20
Bajaj Auto to increase provision for deferred tax by INR 211 cr,2024-08-20
Murugappa plan to split group into 3 hits a bump,2024-08-19
"NICSI has executed over 25000 projects in India & other countries, its FY24 turnover was INR 2,360 cr: MD",2024-08-19
3PL players continue to drive industrial & logistics leasing in H1 2024,2024-08-18
Copper drops as end of strike at major mine eases supply concerns,2024-08-17
India recognised as the global driver of steel demand growth,2024-08-17
"FTC sues Asbury Automotive for charging Black, Latino customers more",2024-08-17
Green power is losing the battle to clean up hydrogen,2024-08-17
India’s steel demand to grow by 8% annually in 2024 and 2025: Steel Ministry,2024-08-17
Hyundai India foundation introduces scholarship program worth INR 3.38 cr,2024-08-16
Centre plans to make NH authorities’ nod mandatory for speed limit changes by states,2024-08-16
Rapido Partners with TotalEnergies India for auto captains' well-being and savings,2024-08-16
"Autos, Hurricane Beryl weigh on US manufacturing output in July",2024-08-16
US retail sales beat expectations on autos boost,2024-08-16
Stellantis shareholders sue automaker in US after disappointing earnings,2024-08-16
Shriram Finance in talks with climate-based funds to raise capital for EV financing,2024-08-16
"Rising Chinese steel imports may hit local investments, warns AMNS CEO Dilip Oommen",2024-08-16
"Narrowing odds of 50 bps Fed rate cut weigh on rupee, RBI supports",2024-08-16
UAW union launches pro-Harris campaign to mobilize workers across US,2024-08-15
"EVs gain momentum in India, market to reach USD 250 bn by 2030",2024-08-15
Bengal govt revises fine structure for vehicle pollution,2024-08-15
"As India celebrates 77 years of freedom, her automakers have cause for cheer too",2024-08-15
Metalman Auto DRHP filing with SEBI: All you need to know,2024-08-14
Texas sues GM for allegedly violating drivers' privacy,2024-08-14
"Domestic PV sales dip 2.5% to 3.41 lakh units in July, says SIAM",2024-08-14
Six Sense Mobility raises seed round from Piper Serica VC,2024-08-14
Leasing model behind Europe's EV drive at risk of breakdown,2024-08-14
CNG will help in cutting carbon footprints: Himanta,2024-08-14
Big EV push: NMC to double charging points across city,2024-08-14
Rupee to rise on mounting confidence over multiple Fed cut rates,2024-08-14
"Vedanta Aluminium appoints Luca Zipponi as CEO, Rolled Products",2024-08-13
ETSCLC 2024: The conclave concludes with industry leaders unite together to shape the future of India's logi..,2024-08-13
EVs are leading the way for safer two-wheelers in India,2024-08-13
Audio Interview: India's Budget: Key Highlights and Specific Announcements on the Automotive Sector,2024-08-13
"Alliance with American player for African market and new products, part of newly- funded Kinetic Green’s g..",2024-08-12
World Biofuel Day 2024: Focus on India's role in sustainable energy transition,2024-08-12
Copper slips as investors assess economic uncertainty,2024-08-12
Kinetic Green raises USD 25 mn from Greater Pacific Capital,2024-08-12
Electric vehicles: Plethora of charging systems & paucity of charging stations hinder growth,2024-08-12
South Korea holds emergency meeting as EV fires stir consumer fear,2024-08-12
"Rupee to open flat; recent underperformance not a concern, say analysts",2024-08-12
Mahindra Logistics partners with Sangti Solutions to reduce carbon emissions through SaaS platform,2024-08-12
Hindustan Zinc likely to dole out INR 6k crore in special dividend,2024-08-12
Steel prices trade at 3 year lows on increased supplies: Report,2024-08-12
"China challenges against EU tariffs on EVs, appeals to WTO",2024-08-11
"Bharat Mobility Show 2025: From Tata to BYD, auto giants line up for Delhi ramp; set to become world's bigge..",2024-08-10
China drags EU to WTO over EV tariffs,2024-08-10
"Bharat Mobility Show 2025: From Tata to BYD, auto giants line up for Delhi ramp; set to become world's bigge..",2024-08-10
India saw ninefold increase in EV charging stations in last two years but why it isn't enough,2024-08-10
Auto parts traders in this Indian city are paying a price for Bangladesh unrest,2024-08-09
Greaves Cotton reports 12% revenue growth at INR 445 cr in Q1 FY25,2024-08-09
FAME Scheme Violation: Govt starts reinstating subsidies to EV makers that paid FAME penalties,2024-08-09
Exicom to acquire industry leader Tritium; Expands global footprint in EV charging,2024-08-09
India's EV market set to hit USD 48.6 bn by 2030; 1.32 mn EV chargers needed,2024-08-09
Public EV charging stations increase 9-fold in India amid robust adoption,2024-08-09
Critical minerals have emerged as drivers of modern economy: Reddy,2024-08-09
Rupee unlikely to benefit from positive Asian cues,2024-08-09
"Eicher Motor PAT up 20% to INR 1,101 cr in Q1 FY2025",2024-08-08
Statiq joins with clean energy solutions group Gentari to boost EV charging solutions,2024-08-08
NCLT approves Indian Steel & Wire Products’ merger with Tata Steel,2024-08-08
"July truck rentals rebound on key routes, says Shriram Finance Report",2024-08-08
Exicom to acquire Australia-based Tritium to expand global footprint in EV charging,2024-08-08
The Economic Times Supply Chain & Logistics Conclave 2024 kicks off in New Delhi,2024-08-08
Rupee to hold near 84/USD amid tepid risk; cenbank policy in focus,2024-08-08
Hindustan Zinc set to play pivotal role in Vedanta 2.0: Chairperson,2024-08-08
"For Indian EV-olution automobile financing needs to be increased from 2% to 18% by 2070, says CSI report",2024-08-08
Moody's upgrades Tata Motors' rating to Ba1 from Ba3; outlook remains positive,2024-08-07
'Green energy boost': Mitsubishi and Hygenco partner for hydrogen-fueled power projects,2024-08-07
TVS SCS wins multi-year contract from JCB for in-plant logistics in Vadodara,2024-08-07
"Exports of 2-wheelers, trucks, buses to take a big hit",2024-08-07
"Rupee to see relief on improving risk appetite, cenbank support",2024-08-07
"To unlock full potential of Finance & IT Arms, Mahindra & Mahindra to rev up services business",2024-08-07
India's top two EV makers step up efforts to plug charging infrastructure gaps,2024-08-07
"AI, 3D printing, and EV make auto production, supply chain more efficient, says GlobalData",2024-08-07
JSW MG Motor India unveils innovative EV solutions at DriEV.Bharat event,2024-08-06
Harman unveils automotive acoustic experience lab in Pune,2024-08-06
TVS Motor Company Q1 FY25 PAT up 23% to INR 577 cr,2024-08-06
Tata Passenger Electric Mobility and Tata Power Renewable Energy join to drive zero-emissions mobility,2024-08-06
EV penetration improved sharply in 2 and 3-wheeler segment in India for July,2024-08-06
Continental considers spin-off and listing of auto unit on Frankfurt SE,2024-08-06
"EVs gather speed, 3.3K get INR 19 cr in incentives",2024-08-06
Rupee may dip to near 84/USD on NDF dollar demand; RBI intervention likely,2024-08-06
IndianOil cancels green hydrogen tender again,2024-08-06
Tata Motors to launch Charge Point Aggregator App,2024-08-06
Audio Interview| Current state of the die-casting industry in the US and Mexico: Its significance to the Nor..,2024-08-05
Road accident victims to get free cashless treatment: Nitin Gadkari,2024-08-05
"Mumbai’s vehicle count crosses 48 lakh, 60% are two-wheelers. Experts worried",2024-08-05
Amara Raja Energy profit rises 26% Y-o-Y to INR 249 cr in Q1 FY25,2024-08-05
Auto retail sector grows 13.84% Y-o-Y to 20.34 lakh units in July 2024,2024-08-05
Rupee poised for all-time low on risk aversion spurred by US growth worries,2024-08-05
Basement EV charging sparks safety concerns in Gujarat,2024-08-05
Government may free up non-solar hour grid connectivity,2024-08-04
Hindustan Zinc's Q1 net rises 19% to a five-quarter high,2024-08-03
Cabinet approves INR 50k cr high-speed road projects,2024-08-03
Govt says no proposal to increase subsidies for EVs,2024-08-02
From crossroads to carbon neutrality: ESG is the new engine of growth for the automotive industry,2024-08-02
Metadome.ai co-founder and CRO Prashant Sinha quits to float new venture,2024-08-02
"Rupee to hover near record low, cenbank counted on to support",2024-08-02
"Check FASTag balance: Methods to check your FASTag balance via vehicle number, SMS, Paytm app and reasons to..",2024-08-01
Tata Motors’ board approves company’s demerger plan,2024-08-01
TVS Mobility Group and Mitsubishi Corp sign MoU for employee exchange program,2024-08-01
Audio Interview: North American EV Transformation and the Risk of Stranded Capital,2024-08-01
The art and science of automotive design: Unveiling the intricate balance between exterior and interior mast..,2024-08-01
"Tata Motors' sales dip 11% Y-o-Y to 70,161 units in July 2024",2024-08-01
Steps for consortium for indigenous green steel technology commenced: Official,2024-08-01
"Bajaj Auto July 2024 sales surge 18% to 2,10,997 units",2024-08-01
Apartment residents can install EV-charging units in parking slots,2024-08-01
Rupee to see mild relief as Fed opens door to September rate cut,2024-08-01
Oil rises on risk of broadening Middle East conflict,2024-08-01
Larsen & Toubro's B&F secures order for automobile manufacturing plant construction,2024-08-01
"India’s growth and prosperity must be driven by job creation, says Anand Mahindra",2024-07-31
Domestic steel companies to coordinate on import price,2024-07-31
"Mahindra Q1 net profit increases by 20% to INR 3,283 crore",2024-07-31
US says start of new China tariffs will be delayed by at least two weeks,2024-07-31
"Mitsubishi to join Honda, Nissan alliance as Chinese juggernaut rolls on",2024-07-31
"India to add 80 GW coal-based capacity by 2032, total investment pegged at INR 6.67 lakh cr",2024-07-31
Rupee expected to hold close to record low ahead of Fed outcome,2024-07-31
"Q1 results today: Maruti, M&M among 115 companies to announce earnings on Wednesday",2024-07-31
"Mahindra taking steps to prepare staff for green shift, says Group CEO & MD Anish Shah",2024-07-31
Approval for 755 PLI scheme applications; INR 1.23 lakh cr investment proposals in 14 sectors,2024-07-30
"Interview: Steel sector catalyses India's economic development, says Nagendra Sinha",2024-07-30
BP to develop green hydrogen project in Spain,2024-07-30
Metal commodities likely to remain soft going forward: Deven Choksey,2024-07-30
Clean mobility ecosystem to become USD 250 bn opportunity in India by FY30,2024-07-30
Wardwizard Innovations Q1 FY25 PAT at INR 2.41 cr,2024-07-30
Green Frontier Capital leads USD 3mn pre-series A Round for ElectricPe,2024-07-30
Steel sector likely to see investment of INR 30k cr by 2029: Ministry of Steel Secy,2024-07-30
Rupee likely to maintain downward drift as Asian currencies slip,2024-07-30
NHAI sets up an asset monetisation cell; aims to achieve over INR 50k cr monetsiation target for 2024-25,2024-07-30
"Adani Total Gas currently has 1,212 EV charging points, work is on for another 740: CEO",2024-07-30
Audio Interview| Enabling the Mobility Revolution: Global Supply Chain & Logistics Change due to Electrifica..,2024-07-29
Who's fuelling the transition to greener energy?,2024-07-29
Lubi Pumps enters EV charging with new vertical ‘Lubi EV Solutions’,2024-07-29
"Budget 2024 missed opportunity for green hydrogen, say experts",2024-07-29
DGMS focuses on mine safety amid increase in commercial coal mine auctions,2024-07-29
"Rupee to linger near all-time low, pressured by month-end dollar bids",2024-07-29
Lack of incentives pushes Telangana's EV sales into slow lane,2024-07-29
"Road construction projects worth INR 70k cr underway in Delhi, nearby areas: Gadkari",2024-07-27
Turkey promises billions more for e-vehicle ambitions,2024-07-27
"Chinese steel pressuring global steel market, India engaging with govt to ensure level playing field: JSW St..",2024-07-27
"Rupee ends at record low, logs fourth consecutive weekly decline",2024-07-27
Delhi govt to provide motor vehicles tax concession for scrapping old vehicles; proposal sent to LG for appr..,2024-07-27
Surging shipping costs give companies a sinking feeling,2024-07-27
India will need to be vigilant if it opens its doors to Chinese EV makers,2024-07-27
"Government extends EMPS by 2 months, increases funding to INR 778 crore",2024-07-26
How Germany's hydrogen economy could transform energy use,2024-07-26
Pune's young minds lead the way in road safety,2024-07-26
Tata Power Solar partners with Bank of India for rooftop solar and EV charging loans,2024-07-26
Air pollution falls after London vehicle curbs: mayor,2024-07-26
Rupee likely to slip to all-time low amid Chinese yuan volatility,2024-07-26
